loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.186335, 0.978378, 0.978412, 0.976140, 0.975063, 0.978412, 5220.68 M Ops, 703.93 M Ops, 60.35 M Ops, 27.7967 M, 0.3620 %, 911.13 uJ, 1.000000, 0.914286, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.960000, 0.965517
