epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.797761,0.797761,0.660485,1.096496,1.096496,0.749847
1,0.622803,0.622803,0.574889,1.097688,1.097688,0.743795
2,0.606285,0.606285,0.565950,1.106227,1.106227,0.742547
3,0.602475,0.602475,0.563800,1.107606,1.107606,0.742602
