epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.430771,0.430771,1.000000,0.504345,0.504345,0.000000,0.000000,0.577189,0.504502
1,0.407817,0.407817,1.000000,0.490424,0.490424,0.000000,0.000000,0.555809,0.490611
2,0.399421,0.399421,1.000000,0.486444,0.486444,0.000000,0.000000,0.547375,0.486193
3,0.393930,0.393930,1.000000,0.481189,0.481189,0.000000,0.000000,0.539422,0.481130
4,0.389772,0.389772,1.000000,0.478686,0.478686,0.000000,0.000000,0.538237,0.478756
5,0.387053,0.387053,1.000000,0.481342,0.481342,0.000000,0.000000,0.538354,0.481287
6,0.385193,0.385193,1.000000,0.478197,0.478197,0.000000,0.000000,0.535086,0.478119
7,0.383616,0.383616,1.000000,0.476502,0.476502,0.000000,0.000000,0.532335,0.476554
8,0.382405,0.382405,1.000000,0.477242,0.477242,0.000000,0.000000,0.532053,0.477287
9,0.381305,0.381305,1.000000,0.474723,0.474723,0.000000,0.000000,0.530119,0.474750
10,0.380414,0.380414,1.000000,0.476832,0.476832,0.000000,0.000000,0.530858,0.476759
11,0.379813,0.379813,1.000000,0.476244,0.476244,0.000000,0.000000,0.530154,0.476457
