loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.362788, 0.353713, 0.371792, 0.771472, 433.40 M Ops, 57.73 M Ops, 13.56 M Ops, 0.9587 M, 0.3799 %, 114.31 uJ
