epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.520746,0.472724,0.832892,0.034313,0.709908,0.685630,0.867715,0.039631,1.032405,0.667406
1,0.502378,0.453936,0.817252,0.039953,0.693664,0.673442,0.825107,0.047624,1.028427,0.665006
2,0.495577,0.448177,0.803680,0.046260,0.689145,0.669085,0.819534,0.053550,1.028027,0.663228
3,0.492001,0.445165,0.796431,0.053275,0.695437,0.676458,0.818800,0.056280,1.016092,0.658287
4,0.490453,0.443459,0.795913,0.060235,0.684346,0.662268,0.827848,0.067449,1.007746,0.654280
5,0.487877,0.442139,0.785173,0.069500,0.677612,0.661359,0.783259,0.073354,1.009371,0.655350
6,0.480101,0.440319,0.738681,0.077219,0.672914,0.661156,0.749338,0.077417,1.010426,0.656740
7,0.477788,0.439073,0.729437,0.081071,0.682154,0.670428,0.758375,0.083957,1.006895,0.653642
8,0.474484,0.437883,0.712394,0.084607,0.668787,0.660041,0.725638,0.086925,1.010670,0.654544
9,0.471382,0.436480,0.698242,0.088430,0.668937,0.660339,0.724828,0.090893,1.009331,0.655371
10,0.470991,0.435929,0.698895,0.092053,0.670165,0.661522,0.726344,0.093689,1.013746,0.656246
