epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.655511,0.655511,0.589254,1.247631,1.247631,0.785952
1,0.525393,0.525393,0.522884,1.187140,1.187140,0.760351
2,0.497262,0.497262,0.509184,1.180309,1.180309,0.762009
3,0.486755,0.486755,0.505135,1.188973,1.188973,0.762262
4,0.478604,0.478604,0.502365,1.193943,1.193943,0.768944
5,0.472970,0.472970,0.500945,1.198187,1.198187,0.771340
6,0.465542,0.465542,0.496596,1.214008,1.214008,0.778533
7,0.464311,0.464311,0.496828,1.228612,1.228612,0.785997
8,0.461671,0.461671,0.495282,1.225508,1.225508,0.785639
