snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.424125,0.437135,0.423178,74.58 M Ops,8.79 M Ops,7.23 M Ops,0.3124 M,0.5350 %,41.15 uJ,0.437135,0.423178,0.605788
