loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.231905, 0.222254, 0.311936, 0.778842, 7863.96 M Ops, 1975.90 M Ops, 298.60 M Ops, 0.4765 M, 0.4801 %, 3151.86 uJ
