snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.441550,0.467473,0.440745,208.18 M Ops,17.37 M Ops,20.32 M Ops,0.6292 M,0.4565 %,109.11 uJ,0.517607,0.467795,0.576298
