epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.333795,0.333795,0.424026,0.308609,0.443431,0.443431,0.387169,0.302708,0.443334,0.448322
1,0.273250,0.273250,0.434537,0.293925,0.402184,0.402184,0.396512,0.290405,0.402159,0.424923
2,0.253893,0.253893,0.442888,0.284951,0.387834,0.387834,0.400597,0.281477,0.387626,0.416423
3,0.242945,0.242945,0.446458,0.279527,0.381378,0.381378,0.402923,0.276853,0.381350,0.413831
4,0.235301,0.235301,0.449133,0.276052,0.377301,0.377301,0.405225,0.273700,0.376912,0.411238
5,0.229484,0.229484,0.451205,0.273563,0.376728,0.376728,0.407645,0.271542,0.376570,0.411238
6,0.224640,0.224640,0.452932,0.271938,0.376779,0.376779,0.409682,0.269777,0.376912,0.411652
7,0.220545,0.220545,0.454443,0.270411,0.376647,0.376647,0.409766,0.268609,0.376741,0.411853
8,0.217038,0.217038,0.455293,0.269160,0.374559,0.374559,0.411045,0.267279,0.374636,0.411003
9,0.213862,0.213862,0.456360,0.267937,0.379821,0.379821,0.412132,0.266153,0.379413,0.414652
10,0.211244,0.211244,0.456917,0.266884,0.378128,0.378128,0.412778,0.265388,0.378357,0.413937
11,0.208658,0.208658,0.457458,0.266005,0.382252,0.382252,0.413834,0.264096,0.382166,0.416033
