epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.589494,0.589494,1.000000,1.314153,1.314153,0.000000,0.000000,1.314354,0.805695
1,0.519974,0.519974,1.000000,1.267936,1.267936,0.000000,0.000000,1.268381,0.784908
2,0.502692,0.502692,1.000000,1.252062,1.252062,0.000000,0.000000,1.251532,0.777081
3,0.493364,0.493364,1.000000,1.238434,1.238434,0.000000,0.000000,1.238927,0.771075
4,0.486252,0.486252,1.000000,1.231328,1.231328,0.000000,0.000000,1.231969,0.767403
5,0.481483,0.481483,1.000000,1.228996,1.228996,0.000000,0.000000,1.228718,0.765850
6,0.477373,0.477373,1.000000,1.226556,1.226556,0.000000,0.000000,1.226089,0.764029
7,0.474212,0.474212,1.000000,1.228023,1.228023,0.000000,0.000000,1.227209,0.762783
8,0.471003,0.471003,1.000000,1.224189,1.224189,0.000000,0.000000,1.224645,0.761662
9,0.468027,0.468027,1.000000,1.226010,1.226010,0.000000,0.000000,1.225745,0.761344
10,0.465564,0.465564,1.000000,1.225472,1.225472,0.000000,0.000000,1.225111,0.761196
