epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.509588,0.507282,0.023068,0.029601,0.394928,0.393288,0.016404,0.031243
1,0.404593,0.403217,0.013760,0.037205,0.309225,0.308044,0.011804,0.034800
2,0.329642,0.328546,0.010962,0.040089,0.247567,0.246584,0.009832,0.036918
3,0.275385,0.274416,0.009690,0.041328,0.202851,0.201979,0.008716,0.037468
4,0.235730,0.234831,0.008983,0.041439,0.168136,0.167332,0.008039,0.037796
5,0.204914,0.204060,0.008542,0.043177,0.143782,0.143024,0.007581,0.041313
6,0.183297,0.182472,0.008247,0.045525,0.126294,0.125562,0.007317,0.042320
7,0.165398,0.164598,0.008004,0.046006,0.113417,0.112710,0.007073,0.042569
8,0.151317,0.150534,0.007833,0.046058,0.102732,0.102032,0.006993,0.042140
9,0.140271,0.139496,0.007749,0.045808,0.094726,0.094041,0.006857,0.041594
10,0.130164,0.129393,0.007705,0.045395,0.087764,0.087088,0.006755,0.040975
11,0.123329,0.122563,0.007661,0.045493,0.083126,0.082453,0.006739,0.040920
12,0.120228,0.119462,0.007659,0.046019,0.076678,0.076008,0.006703,0.043928
13,0.113443,0.112674,0.007683,0.049071,0.072163,0.071484,0.006789,0.046428
14,0.109988,0.109221,0.007668,0.051031,0.070005,0.069335,0.006698,0.047205
15,0.105627,0.104868,0.007595,0.051405,0.067215,0.066548,0.006673,0.046614
16,0.102352,0.101594,0.007579,0.051665,0.064791,0.064100,0.006907,0.046881
17,0.100254,0.099493,0.007609,0.051871,0.062750,0.061892,0.008576,0.049201
18,0.102194,0.101429,0.007643,0.052479,0.061197,0.060325,0.008721,0.052809
19,0.099774,0.098992,0.007814,0.053784,0.058089,0.057372,0.007163,0.052004
20,0.096556,0.095790,0.007668,0.054093,0.057615,0.056930,0.006853,0.052466
21,0.094978,0.094222,0.007568,0.054243,0.055561,0.054869,0.006921,0.053111
22,0.094011,0.093255,0.007557,0.055515,0.054595,0.053907,0.006885,0.055907
23,0.094206,0.093446,0.007596,0.056067,0.052645,0.051913,0.007325,0.051465
24,0.094711,0.093945,0.007658,0.056795,0.051888,0.051158,0.007302,0.056088
25,0.092592,0.091817,0.007753,0.059973,0.052827,0.052081,0.007466,0.056844
26,0.091295,0.090525,0.007698,0.057857,0.050095,0.049348,0.007474,0.059143
27,0.091771,0.090997,0.007743,0.058614,0.049942,0.049191,0.007509,0.058654
28,0.089130,0.088353,0.007773,0.061077,0.049368,0.048616,0.007523,0.058874
29,0.090176,0.089393,0.007836,0.061830,0.049287,0.048512,0.007755,0.063116
30,0.087558,0.086778,0.007805,0.061306,0.049219,0.048446,0.007726,0.060781
31,0.091270,0.090495,0.007748,0.061809,0.048196,0.047395,0.008011,0.064432
32,0.091444,0.090672,0.007727,0.062576,0.047755,0.046994,0.007612,0.061448
33,0.090228,0.089455,0.007723,0.063040,0.047231,0.046479,0.007522,0.056509
34,0.089747,0.088978,0.007686,0.061612,0.047059,0.046303,0.007554,0.055855
35,0.091034,0.090271,0.007633,0.062388,0.045962,0.045210,0.007517,0.059057
36,0.087134,0.086373,0.007607,0.062236,0.046559,0.045811,0.007477,0.060301
37,0.089580,0.088821,0.007592,0.062755,0.045294,0.044536,0.007580,0.059593
38,0.088050,0.087292,0.007580,0.062443,0.045260,0.044444,0.008162,0.069110
39,0.086253,0.085488,0.007649,0.063397,0.045284,0.044493,0.007914,0.061921
40,0.086702,0.085938,0.007641,0.061889,0.044318,0.043323,0.009951,0.077261
41,0.087830,0.087066,0.007642,0.062806,0.045911,0.044726,0.011846,0.088552
42,0.087033,0.086272,0.007610,0.064183,0.044050,0.043026,0.010242,0.075214
43,0.088975,0.088216,0.007592,0.064962,0.043959,0.042702,0.012571,0.088690
44,0.086386,0.085632,0.007536,0.065737,0.043656,0.042731,0.009252,0.082014
45,0.088862,0.088111,0.007519,0.065508,0.044468,0.043454,0.010143,0.083103
46,0.088167,0.087415,0.007515,0.066189,0.043034,0.042285,0.007496,0.060960
47,0.087217,0.086465,0.007520,0.066986,0.042534,0.041726,0.008081,0.074920
48,0.086385,0.085633,0.007513,0.067589,0.042130,0.041359,0.007717,0.061561
49,0.089252,0.088506,0.007464,0.067481,0.042175,0.041424,0.007514,0.064056
