epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.399223,2.187968,0.099882,0.155026,0.628810,2.405821,2.204727,0.112068,0.145060,"tensor(0.1027, device='cuda:1')","tensor([0.0968, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0347, device='cuda:1')","tensor(0.0321, device='cuda:1')"
1,2.319193,2.117616,0.090031,0.152316,0.424540,2.220599,2.029101,0.101147,0.140924,"tensor(0.5378, device='cuda:1')","tensor([1.0000, 1.0000, 0.0227, 0.7727, 0.7241, 1.0000, 0.8250, 0.0000, 0.6552],
       device='cuda:1')","tensor(0.5878, device='cuda:1')","tensor(0.6895, device='cuda:1')"
2,2.103868,1.909132,0.086213,0.147381,0.424797,1.900543,1.712453,0.102471,0.136855,"tensor(0.8703, device='cuda:1')","tensor([1.0000, 0.9143, 0.8977, 0.9545, 1.0000, 1.0000, 1.0000, 0.4200, 0.8276],
       device='cuda:1')","tensor(0.8614, device='cuda:1')","tensor(0.8729, device='cuda:1')"
3,1.777549,1.585873,0.088044,0.143166,0.448811,1.457963,1.270914,0.103982,0.135058,"tensor(0.9189, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.6200, 0.7931],
       device='cuda:1')","tensor(0.9097, device='cuda:1')","tensor(0.9131, device='cuda:1')"
4,1.400794,1.208974,0.092901,0.140608,0.476260,1.005633,0.817713,0.110026,0.132908,"tensor(0.9568, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.8000, 0.8966],
       device='cuda:1')","tensor(0.9532, device='cuda:1')","tensor(0.9514, device='cuda:1')"
5,1.110056,0.919763,0.100667,0.135162,0.479750,0.714966,0.532337,0.116748,0.124255,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9000, 0.9310],
       device='cuda:1')","tensor(0.9639, device='cuda:1')","tensor(0.9601, device='cuda:1')"
6,0.935037,0.749660,0.109056,0.125761,0.508750,0.541850,0.364816,0.125534,0.114267,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9737, device='cuda:1')","tensor(0.9714, device='cuda:1')"
7,0.828416,0.647847,0.118388,0.115760,0.561472,0.454897,0.281616,0.134317,0.106122,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9816, device='cuda:1')","tensor(0.9810, device='cuda:1')"
8,0.759131,0.584845,0.122089,0.106732,0.650973,0.411574,0.241798,0.142207,0.098673,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9816, device='cuda:1')","tensor(0.9810, device='cuda:1')"
9,0.721961,0.546497,0.133597,0.100393,0.827287,0.395262,0.222981,0.156298,0.094132,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9800, device='cuda:1')","tensor(0.9791, device='cuda:1')"
