snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.339264,0.292315,0.339396,147.50 M Ops,20.94 M Ops,19.83 M Ops,0.1914 M,0.4745 %,110.05 uJ,0.292315,0.339396,0.735324
