epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.361032,0.361032,1.000000,0.432284,0.432284,0.000000,0.000000,0.382509,0.411436
1,0.337456,0.337456,1.000000,0.426452,0.426452,0.000000,0.000000,0.373715,0.406270
2,0.330966,0.330966,1.000000,0.423390,0.423390,0.000000,0.000000,0.368974,0.403295
3,0.327449,0.327449,1.000000,0.424550,0.424550,0.000000,0.000000,0.371159,0.406128
4,0.325027,0.325027,1.000000,0.427470,0.427470,0.000000,0.000000,0.380040,0.409498
5,0.323095,0.323095,1.000000,0.420376,0.420376,0.000000,0.000000,0.368103,0.401671
6,0.321253,0.321253,1.000000,0.418925,0.418925,0.000000,0.000000,0.364204,0.399815
7,0.319844,0.319844,1.000000,0.419867,0.419867,0.000000,0.000000,0.367676,0.401435
8,0.318570,0.318570,1.000000,0.419810,0.419810,0.000000,0.000000,0.365655,0.401255
9,0.317666,0.317666,1.000000,0.422693,0.422693,0.000000,0.000000,0.368345,0.403916
