epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.604155,0.600784,0.337075,0.135993,0.883724,0.880276,0.344809,0.162640,1.557384,0.880424
1,0.572298,0.569051,0.324701,0.152323,0.862240,0.858968,0.327210,0.169222,1.509050,0.859009
2,0.560404,0.557278,0.312550,0.153403,0.857248,0.854110,0.313827,0.167230,1.505594,0.854054
3,0.554156,0.551130,0.302647,0.152282,0.853509,0.850473,0.303514,0.164513,1.502455,0.850590
4,0.549975,0.547037,0.293774,0.152147,0.853036,0.850127,0.290958,0.165122,1.505644,0.849982
5,0.546879,0.544028,0.285042,0.153510,0.852081,0.849261,0.281991,0.164237,1.507156,0.849343
6,0.544253,0.541480,0.277306,0.153998,0.852848,0.850103,0.274509,0.164326,1.510903,0.850239
7,0.541970,0.539263,0.270763,0.157150,0.851052,0.848366,0.268676,0.166402,1.506299,0.848202
8,0.540076,0.537410,0.266614,0.158188,0.851935,0.849295,0.263977,0.166202,1.511702,0.849255
9,0.538378,0.535750,0.262771,0.157963,0.852286,0.849699,0.258702,0.164974,1.512489,0.849608
0,0.292137,0.284676,0.746030,0.138237,0.531663,0.524168,0.749558,0.168406,1.556046,0.880116
1,0.270024,0.262893,0.713122,0.153946,0.515543,0.508436,0.710655,0.172995,1.510647,0.859627
2,0.262371,0.255532,0.683971,0.156510,0.512909,0.506103,0.680649,0.171258,1.509361,0.855547
3,0.258218,0.251621,0.659650,0.155876,0.510706,0.504163,0.654288,0.169929,1.506628,0.852677
4,0.255018,0.248646,0.637182,0.156618,0.509878,0.503604,0.627462,0.170514,1.507425,0.851094
5,0.252738,0.246575,0.616296,0.158196,0.510441,0.504363,0.607890,0.166985,1.513014,0.851971
6,0.250777,0.244791,0.598607,0.158656,0.511723,0.505804,0.591903,0.165258,1.521781,0.853577
