step,mae,mse
0,0.100755,0.032668
1,0.125936,0.047522
2,0.140304,0.056743
3,0.151024,0.063952
4,0.159148,0.070144
5,0.167026,0.076498
6,0.173342,0.081495
7,0.180116,0.086620
8,0.185757,0.091443
9,0.191989,0.096948
10,0.195706,0.100729
11,0.199636,0.104685
12,0.204175,0.108724
13,0.206855,0.111731
14,0.209932,0.114466
15,0.213008,0.117559
16,0.215701,0.120493
17,0.218446,0.123178
18,0.221519,0.126312
19,0.224642,0.129484
20,0.227461,0.132586
21,0.230625,0.135723
22,0.232648,0.138401
23,0.234256,0.140783
24,0.236632,0.143308
25,0.238570,0.145680
26,0.240559,0.148023
27,0.241456,0.149786
28,0.243235,0.152291
29,0.245359,0.154806
30,0.246679,0.156592
31,0.248601,0.159192
32,0.249902,0.160629
33,0.250811,0.162674
34,0.252139,0.164518
35,0.253655,0.166149
36,0.254679,0.167339
37,0.255957,0.169539
38,0.256833,0.171465
39,0.257493,0.172769
40,0.258433,0.174159
41,0.259674,0.175982
42,0.260621,0.177377
43,0.261681,0.178933
44,0.262050,0.179791
45,0.262925,0.181537
46,0.264251,0.182911
47,0.264405,0.184775
48,0.265771,0.186573
49,0.268023,0.189023
50,0.270581,0.191109
51,0.270305,0.192228
52,0.270625,0.193477
53,0.271868,0.195298
54,0.272166,0.196399
55,0.272241,0.197150
56,0.272645,0.198551
57,0.274265,0.199867
58,0.274638,0.200712
59,0.274738,0.202054
60,0.275087,0.202994
61,0.275754,0.204186
62,0.276723,0.205417
63,0.277041,0.205860
64,0.276954,0.206425
65,0.277848,0.207752
66,0.278060,0.209061
67,0.278493,0.210229
68,0.278870,0.210882
69,0.279779,0.212097
70,0.279933,0.213000
71,0.280317,0.213838
72,0.280367,0.214514
73,0.280547,0.215329
74,0.281429,0.216185
75,0.281284,0.216343
76,0.281254,0.216900
77,0.281538,0.218633
78,0.281579,0.219236
79,0.282154,0.219720
80,0.282697,0.220914
81,0.282717,0.220968
82,0.282789,0.221616
83,0.282977,0.222551
84,0.283428,0.222657
85,0.283409,0.223711
86,0.284020,0.224216
87,0.283907,0.224652
88,0.284329,0.225388
89,0.284279,0.226219
90,0.285046,0.227373
91,0.285493,0.227803
92,0.285855,0.228164
93,0.286153,0.229028
94,0.287175,0.230469
95,0.288261,0.232028
