snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.250586,0.172687,0.250750,133.05 M Ops,14.50 M Ops,31.18 M Ops,0.1824 M,0.6842 %,156.48 uJ,0.172687,0.250750,0.886486
