loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.456107, 0.455255, 0.467983, 171.49 M Ops, 28.87 M Ops, 6.51 M Ops, 0.4765 M, 0.3832 %, 55.94 uJ
