epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.569435,0.569435,1.000000,0.556636,0.556636,0.000000,0.000000,0.641867,0.556604
1,0.556819,0.556819,1.000000,0.549416,0.549416,0.000000,0.000000,0.631600,0.549400
2,0.551952,0.551952,1.000000,0.546822,0.546822,0.000000,0.000000,0.628095,0.546708
3,0.549485,0.549485,1.000000,0.544118,0.544118,0.000000,0.000000,0.623230,0.544024
4,0.548177,0.548177,1.000000,0.543433,0.543433,0.000000,0.000000,0.622570,0.543316
5,0.547922,0.547922,1.000000,0.544363,0.544363,0.000000,0.000000,0.625551,0.544457
6,0.546904,0.546904,1.000000,0.542997,0.542997,0.000000,0.000000,0.623191,0.543041
7,0.544515,0.544515,1.000000,0.542490,0.542490,0.000000,0.000000,0.622001,0.542358
8,0.545120,0.545120,1.000000,0.541996,0.541996,0.000000,0.000000,0.622457,0.542218
9,0.544618,0.544618,1.000000,0.543422,0.543422,0.000000,0.000000,0.624991,0.543156
10,0.544026,0.544026,1.000000,0.541591,0.541591,0.000000,0.000000,0.621818,0.541747
11,0.542434,0.542434,1.000000,0.541671,0.541671,0.000000,0.000000,0.621760,0.541374
12,0.542731,0.542731,1.000000,0.541335,0.541335,0.000000,0.000000,0.622419,0.541477
13,0.541861,0.541861,1.000000,0.541679,0.541679,0.000000,0.000000,0.623330,0.541819
14,0.541592,0.541592,1.000000,0.540653,0.540653,0.000000,0.000000,0.620909,0.540685
15,0.541989,0.541989,1.000000,0.541907,0.541907,0.000000,0.000000,0.623153,0.541663
16,0.539758,0.539758,1.000000,0.539286,0.539286,0.000000,0.000000,0.618786,0.539452
17,0.540301,0.540301,1.000000,0.541040,0.541040,0.000000,0.000000,0.622583,0.540938
18,0.540063,0.540063,1.000000,0.540988,0.540988,0.000000,0.000000,0.623171,0.541019
