epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.956085,0.879216,0.768698,0.047222,0.803830,0.723534,0.802963,0.005324,0.723621,0.613692
1,0.925030,0.848767,0.762628,0.046075,0.747194,0.668355,0.788392,0.046815,0.668204,0.584541
2,0.903423,0.828255,0.751674,0.046991,0.730040,0.653101,0.769387,0.050821,0.653003,0.575639
3,0.887963,0.814444,0.735190,0.050171,0.714600,0.639780,0.748207,0.056726,0.639827,0.567443
4,0.869633,0.797888,0.717451,0.055405,0.705058,0.632775,0.722829,0.065386,0.632957,0.562841
5,0.855800,0.785918,0.698819,0.061082,0.698888,0.629106,0.697816,0.070739,0.629335,0.559673
6,0.847288,0.779351,0.679378,0.066440,0.692866,0.625454,0.674129,0.076473,0.625162,0.556681
7,0.843801,0.777614,0.661867,0.071753,0.688860,0.623603,0.652564,0.083222,0.623588,0.555213
8,0.830818,0.766214,0.646042,0.076790,0.685749,0.622205,0.635441,0.087743,0.622118,0.553614
9,0.825385,0.761923,0.634628,0.080174,0.686738,0.624290,0.624482,0.090719,0.623963,0.554278
10,0.821536,0.758783,0.627536,0.082973,0.685794,0.624457,0.613367,0.093667,0.624807,0.554464
0,0.935567,0.859924,0.756427,0.129978,0.738706,0.664143,0.745626,0.157487,0.663804,0.580303
1,0.890129,0.819185,0.709442,0.144126,0.710844,0.642711,0.681328,0.170952,0.642576,0.566811
2,0.867216,0.800174,0.670415,0.154105,0.698614,0.634612,0.640016,0.174957,0.634614,0.561381
3,0.853034,0.788590,0.644439,0.158802,0.690202,0.628736,0.614654,0.178114,0.628550,0.557024
4,0.840404,0.777832,0.625720,0.160793,0.685464,0.626243,0.592206,0.181637,0.626084,0.555090
5,0.830413,0.769265,0.611479,0.162377,0.687966,0.630136,0.578297,0.178649,0.630072,0.556553
6,0.822761,0.763020,0.597413,0.163606,0.686057,0.629423,0.566343,0.181500,0.629491,0.554904
