loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.407151, 0.405404, 0.434787, 118.03 M Ops, 9.46 M Ops, 5.40 M Ops, 0.4870 M, 0.3775 %, 33.37 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.403233, 0.401376, 0.431119, 123.49 M Ops, 16.99 M Ops, 5.21 M Ops, 0.4890 M, 0.3787 %, 39.24 uJ
