epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.571556,0.571556,1.000000,0.562944,0.562944,0.000000,0.000000,0.651656,0.562974
1,0.562724,0.562724,1.000000,0.554960,0.554960,0.000000,0.000000,0.640220,0.555351
2,0.556526,0.556526,1.000000,0.550787,0.550787,0.000000,0.000000,0.633831,0.550917
3,0.553320,0.553320,1.000000,0.548958,0.548958,0.000000,0.000000,0.631721,0.548962
4,0.551114,0.551114,1.000000,0.547430,0.547430,0.000000,0.000000,0.629026,0.547094
5,0.549683,0.549683,1.000000,0.546386,0.546386,0.000000,0.000000,0.628794,0.546477
6,0.549322,0.549322,1.000000,0.545193,0.545193,0.000000,0.000000,0.626524,0.545129
7,0.547260,0.547260,1.000000,0.544334,0.544334,0.000000,0.000000,0.625429,0.544287
8,0.546731,0.546731,1.000000,0.544025,0.544025,0.000000,0.000000,0.625594,0.544103
9,0.546925,0.546925,1.000000,0.543910,0.543910,0.000000,0.000000,0.626132,0.544080
10,0.546068,0.546068,1.000000,0.543883,0.543883,0.000000,0.000000,0.626157,0.543773
11,0.545035,0.545035,1.000000,0.543637,0.543637,0.000000,0.000000,0.626210,0.543664
12,0.544732,0.544732,1.000000,0.543634,0.543634,0.000000,0.000000,0.626894,0.543693
13,0.544849,0.544849,1.000000,0.543003,0.543003,0.000000,0.000000,0.625616,0.542993
14,0.543962,0.543962,1.000000,0.542266,0.542266,0.000000,0.000000,0.624777,0.542440
15,0.544866,0.544866,1.000000,0.542434,0.542434,0.000000,0.000000,0.625458,0.542625
16,0.543771,0.543771,1.000000,0.542209,0.542209,0.000000,0.000000,0.624500,0.542118
17,0.543169,0.543169,1.000000,0.541814,0.541814,0.000000,0.000000,0.625007,0.542106
18,0.543259,0.543259,1.000000,0.542204,0.542204,0.000000,0.000000,0.625361,0.542254
19,0.543272,0.543272,1.000000,0.541905,0.541905,0.000000,0.000000,0.625211,0.542025
