epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.813674,0.379959,0.433715,0.078042,0.672902,0.326104,0.346798,0.099064,0.228239,0.325785
1,0.666584,0.368727,0.297856,0.105499,0.580214,0.322460,0.257754,0.123977,0.224904,0.322236
2,0.582222,0.363513,0.218710,0.124546,0.509579,0.320200,0.189379,0.143041,0.223841,0.320413
3,0.527649,0.360569,0.167080,0.140242,0.468104,0.318174,0.149931,0.156873,0.221396,0.318330
4,0.496324,0.357978,0.138346,0.151780,0.447114,0.317172,0.129942,0.164508,0.220161,0.316979
5,0.479109,0.357013,0.122095,0.160558,0.437449,0.317359,0.120090,0.166693,0.221694,0.317223
6,0.469788,0.356749,0.113039,0.165675,0.429220,0.315542,0.113678,0.175854,0.219704,0.315618
7,0.458552,0.351606,0.106946,0.172099,0.422531,0.315928,0.106603,0.181216,0.221038,0.315942
8,0.458776,0.356729,0.102047,0.175958,0.419539,0.315358,0.104181,0.186940,0.219748,0.315140
9,0.451441,0.351767,0.099674,0.177845,0.413608,0.313828,0.099779,0.188930,0.218316,0.314053
10,0.447011,0.350201,0.096810,0.182750,0.411060,0.314140,0.096920,0.191702,0.219200,0.314332
11,0.443944,0.349297,0.094648,0.184758,0.410518,0.315852,0.094666,0.193891,0.222711,0.315924
