epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.773276,0.333667,0.785581,0.240256,1.771410,0.443266,0.918494,0.202577,0.443169,0.448104
1,1.645689,0.272872,0.937873,0.191086,1.685362,0.401060,0.902383,0.182225,0.401021,0.424207
2,1.574916,0.253575,0.913976,0.178313,1.624234,0.385829,0.874934,0.171826,0.385641,0.415282
3,1.514303,0.243015,0.889987,0.170228,1.572557,0.379579,0.851144,0.164420,0.379556,0.412901
4,1.458074,0.235458,0.869732,0.163845,1.525570,0.375526,0.830058,0.158776,0.375134,0.410051
5,1.405643,0.229666,0.852287,0.159037,1.485173,0.375924,0.810710,0.154782,0.375767,0.410508
6,1.356250,0.224563,0.835698,0.155588,1.447191,0.374752,0.792405,0.152165,0.374864,0.410000
7,1.309767,0.220204,0.822347,0.153134,1.413023,0.375183,0.777020,0.149765,0.375265,0.410611
8,1.266278,0.216702,0.810909,0.151438,1.381536,0.374410,0.764592,0.148487,0.374462,0.410373
9,1.225081,0.213393,0.801640,0.150140,1.356949,0.378107,0.754035,0.147340,0.377722,0.412933
10,1.186390,0.210449,0.793524,0.149150,1.333446,0.378881,0.746494,0.146930,0.379121,0.413956
11,1.150365,0.207817,0.786528,0.148521,1.313936,0.381108,0.739568,0.146121,0.381067,0.414819
