epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.056584,0.500938,0.555646,0.095053,1.007155,0.688119,0.319036,0.116958,1.063305,0.688102
1,0.697028,0.481065,0.215963,0.131572,0.818498,0.669063,0.149435,0.138738,1.027992,0.668881
2,0.592953,0.472919,0.120034,0.145560,0.764632,0.663799,0.100833,0.152627,1.014735,0.663966
3,0.560366,0.468166,0.092201,0.155431,0.744973,0.659827,0.085146,0.158231,1.007118,0.660203
4,0.545205,0.465294,0.079911,0.165193,0.733019,0.658218,0.074800,0.166704,1.002065,0.658148
5,0.535437,0.463588,0.071849,0.174888,0.723257,0.655874,0.067383,0.177600,1.001177,0.656035
6,0.528022,0.462093,0.065929,0.183961,0.718577,0.656369,0.062208,0.185369,0.998632,0.656331
7,0.522522,0.461093,0.061429,0.191952,0.712452,0.654440,0.058012,0.193077,0.995833,0.655051
8,0.518277,0.460235,0.058043,0.198328,0.709957,0.654456,0.055501,0.198791,0.994696,0.654724
9,0.515291,0.459556,0.055735,0.204273,0.708119,0.654605,0.053514,0.201966,0.994844,0.654618
