epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.610017,0.610017,1.000000,1.350263,1.350263,0.000000,0.000000,1.350305,0.819560
1,0.530319,0.530319,1.000000,1.274123,1.274123,0.000000,0.000000,1.274248,0.787504
2,0.505824,0.505824,1.000000,1.244585,1.244585,0.000000,0.000000,1.244857,0.774096
3,0.495495,0.495495,1.000000,1.227545,1.227545,0.000000,0.000000,1.227651,0.766765
4,0.487715,0.487715,1.000000,1.216172,1.216172,0.000000,0.000000,1.215758,0.761890
5,0.481414,0.481414,1.000000,1.210353,1.210353,0.000000,0.000000,1.209288,0.758779
6,0.476584,0.476584,1.000000,1.205353,1.205353,0.000000,0.000000,1.205719,0.756647
7,0.472289,0.472289,1.000000,1.201779,1.201779,0.000000,0.000000,1.201715,0.755104
8,0.468981,0.468981,1.000000,1.199326,1.199326,0.000000,0.000000,1.199549,0.754183
9,0.464562,0.464562,1.000000,1.202919,1.202919,0.000000,0.000000,1.202942,0.754016
10,0.461829,0.461829,1.000000,1.202865,1.202865,0.000000,0.000000,1.202797,0.754105
11,0.458582,0.458582,1.000000,1.207013,1.207013,0.000000,0.000000,1.207287,0.755035
