epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.779463,0.678734,1.007287,0.718812,0.683180,0.356313,0.717073,0.502015,0.433810,0.528053
1,0.711340,0.612242,0.990983,0.728093,0.607775,1.203186,0.731707,0.582266,0.584577,0.649119
2,0.645136,0.552936,0.922001,0.914198,0.548623,3.655744,0.721951,0.570116,0.569471,0.627095
3,0.603732,0.528009,0.757233,0.885918,0.513882,3.720360,0.736585,0.574858,0.572521,0.663432
4,0.574302,0.511491,0.628108,0.778325,0.502646,2.756794,0.736585,0.569464,0.563899,0.665818
5,0.558674,0.499444,0.592304,0.704860,0.484652,2.202077,0.756098,0.582978,0.578813,0.745614
6,0.549557,0.492783,0.567744,0.674700,0.487444,1.872559,0.765854,0.600522,0.604247,0.765332
7,0.528435,0.471393,0.570415,0.657799,0.489007,1.687914,0.760976,0.591750,0.591683,0.755952
8,0.503919,0.448409,0.555097,0.667260,0.519117,1.481424,0.756098,0.604552,0.611742,0.710702
9,0.497878,0.444020,0.538583,0.640062,0.485487,1.545748,0.751220,0.568812,0.555655,0.750648
10,0.469378,0.415768,0.536103,0.641765,0.506714,1.350518,0.731707,0.528331,0.484241,0.700168
11,0.457741,0.404926,0.528155,0.588213,0.478341,1.098723,0.770732,0.620081,0.631535,0.751615
12,0.445384,0.391406,0.539775,0.625492,0.519464,1.060279,0.726829,0.519559,0.467927,0.665000
13,0.432248,0.378105,0.541423,0.574281,0.478774,0.955077,0.775610,0.618065,0.628506,0.781834
14,0.419662,0.365058,0.546042,0.582207,0.492349,0.898580,0.770732,0.668623,0.682652,0.715530
15,0.407191,0.351074,0.561171,0.561708,0.476327,0.853812,0.751220,0.574206,0.565624,0.734106
16,0.393854,0.338752,0.551024,0.560468,0.475868,0.846000,0.756098,0.609945,0.618902,0.706111
17,0.380949,0.326416,0.545331,0.541304,0.468353,0.729508,0.756098,0.642307,0.654929,0.693131
18,0.370511,0.315212,0.552986,0.531290,0.465166,0.661241,0.780488,0.659199,0.677098,0.742594
19,0.360808,0.303869,0.569393,0.553550,0.480565,0.729854,0.760976,0.661866,0.673747,0.699460
20,0.351200,0.294370,0.568302,0.529409,0.459745,0.696637,0.770732,0.684803,0.695297,0.713153
21,0.337416,0.281155,0.562611,0.520284,0.443049,0.772350,0.780488,0.675379,0.691729,0.733139
22,0.332478,0.275529,0.569490,0.516472,0.442799,0.736727,0.785366,0.700332,0.712885,0.734722
23,0.324393,0.267889,0.565041,0.667586,0.583312,0.842746,0.658537,0.698791,0.641250,0.659623
24,0.330948,0.273904,0.570443,0.559550,0.440880,1.186695,0.775610,0.672001,0.687168,0.724127
25,0.334949,0.277255,0.576934,0.636576,0.489210,1.473665,0.770732,0.706377,0.709693,0.713515
26,0.328450,0.271481,0.569695,0.563729,0.436217,1.275126,0.785366,0.689545,0.704997,0.737805
27,0.326789,0.271065,0.557243,0.618506,0.487195,1.313105,0.760976,0.731982,0.718035,0.710069
28,0.318714,0.264015,0.546987,0.539738,0.438908,1.008303,0.760976,0.667259,0.678138,0.699181
29,0.312880,0.258575,0.543054,0.559797,0.459965,0.998318,0.795122,0.728663,0.736019,0.745607
30,0.303554,0.250874,0.526801,0.521648,0.436002,0.856462,0.785366,0.711119,0.720084,0.732993
31,0.297733,0.245392,0.523408,0.574338,0.488878,0.854602,0.731707,0.711712,0.691510,0.684238
32,0.291029,0.239457,0.515722,0.517103,0.440265,0.768382,0.775610,0.715149,0.717462,0.720000
33,0.286439,0.235193,0.512462,0.574207,0.493404,0.808027,0.736585,0.715090,0.695879,0.688304
34,0.282585,0.231355,0.512301,0.506899,0.432602,0.742974,0.765854,0.692212,0.698308,0.706455
35,0.278528,0.227950,0.505786,0.572582,0.496488,0.760938,0.741463,0.734649,0.707340,0.699828
36,0.274906,0.225529,0.493770,0.502501,0.426449,0.760525,0.775610,0.704362,0.710878,0.719506
37,0.272097,0.223465,0.486319,0.547723,0.475594,0.721287,0.760976,0.731982,0.718035,0.710069
38,0.268361,0.220310,0.480505,0.513617,0.435431,0.781862,0.785366,0.727300,0.729746,0.732424
39,0.265270,0.217474,0.477956,0.508401,0.434578,0.738229,0.785366,0.727300,0.729746,0.732424
40,0.263529,0.215986,0.475433,0.526114,0.451634,0.744800,0.760976,0.721195,0.712746,0.706782
41,0.262682,0.215252,0.474301,0.514447,0.435910,0.785369,0.780488,0.729315,0.728077,0.726894
42,0.261109,0.213932,0.471765,0.511454,0.432496,0.789580,0.785366,0.732693,0.732693,0.732693
43,0.260032,0.213077,0.469555,0.516335,0.438362,0.779736,0.780488,0.734708,0.730901,0.727586
44,0.259596,0.212787,0.468086,0.520221,0.441545,0.786758,0.780488,0.734708,0.730901,0.727586
45,0.259341,0.212647,0.466949,0.519864,0.440196,0.796679,0.780488,0.734708,0.730901,0.727586
46,0.258973,0.212401,0.465716,0.518294,0.437682,0.806117,0.780488,0.734708,0.730901,0.727586
47,0.258864,0.212302,0.465612,0.518665,0.437660,0.810043,0.785366,0.738087,0.735515,0.733167
48,0.258757,0.212222,0.465341,0.518358,0.437093,0.812654,0.785366,0.738087,0.735515,0.733167
49,0.258717,0.212189,0.465285,0.518616,0.437035,0.815806,0.785366,0.738087,0.735515,0.733167
