epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.289963,0.289963,1.000000,0.137179,0.137179,0.000000,0.000000,0.137054,0.258955
1,0.238737,0.238737,1.000000,0.131832,0.131832,0.000000,0.000000,0.131831,0.252046
2,0.222900,0.222900,1.000000,0.129486,0.129486,0.000000,0.000000,0.129501,0.249640
3,0.213887,0.213887,1.000000,0.128259,0.128259,0.000000,0.000000,0.128227,0.247590
4,0.207813,0.207813,1.000000,0.127317,0.127317,0.000000,0.000000,0.127251,0.246526
5,0.202770,0.202770,1.000000,0.127486,0.127486,0.000000,0.000000,0.127490,0.246399
6,0.198625,0.198625,1.000000,0.126799,0.126799,0.000000,0.000000,0.127031,0.245659
7,0.195334,0.195334,1.000000,0.126082,0.126082,0.000000,0.000000,0.126233,0.244944
8,0.192621,0.192621,1.000000,0.127703,0.127703,0.000000,0.000000,0.127721,0.245312
9,0.190108,0.190108,1.000000,0.127651,0.127651,0.000000,0.000000,0.127595,0.245394
