step,mae,mse
0,0.110260,0.034464
1,0.133267,0.048117
2,0.147203,0.056723
3,0.156434,0.063122
4,0.162461,0.067949
5,0.169426,0.072969
6,0.175153,0.077815
7,0.179321,0.081766
8,0.184442,0.086008
9,0.189106,0.089900
10,0.193364,0.092848
11,0.197273,0.096497
12,0.200434,0.099831
13,0.204320,0.103187
14,0.206639,0.105470
15,0.210528,0.108890
16,0.212896,0.110993
17,0.215666,0.113999
18,0.218883,0.116719
19,0.221357,0.119163
20,0.223106,0.121287
21,0.225660,0.123685
22,0.227772,0.126005
23,0.229802,0.128097
24,0.232658,0.131009
25,0.233283,0.132739
26,0.234342,0.134431
27,0.235773,0.135967
28,0.236188,0.137008
29,0.238250,0.139777
30,0.240464,0.142217
31,0.242385,0.144620
32,0.243510,0.145756
33,0.245691,0.147729
34,0.245085,0.148491
35,0.246592,0.150950
36,0.247415,0.151978
37,0.248540,0.154431
38,0.249800,0.155959
39,0.251118,0.157512
40,0.252950,0.159499
41,0.253873,0.161044
42,0.253873,0.161600
43,0.255313,0.164357
44,0.256320,0.165854
45,0.256158,0.166708
46,0.257442,0.167549
47,0.258312,0.169452
48,0.258828,0.170490
49,0.260743,0.172036
50,0.261541,0.173733
51,0.262637,0.175528
52,0.263374,0.177244
53,0.264337,0.178702
54,0.265713,0.180789
55,0.267279,0.182531
56,0.268250,0.183957
57,0.268122,0.184890
58,0.268697,0.185977
59,0.268999,0.188097
60,0.269597,0.188590
61,0.271213,0.191170
62,0.270399,0.190972
63,0.271868,0.192658
64,0.273316,0.195096
65,0.272721,0.194910
66,0.274256,0.195906
67,0.274407,0.196517
68,0.274816,0.198545
69,0.274494,0.199319
70,0.275617,0.199929
71,0.276103,0.201164
72,0.277949,0.203484
73,0.278744,0.204845
74,0.277819,0.204589
75,0.278149,0.205478
76,0.279080,0.207808
77,0.279276,0.207985
78,0.279940,0.208719
79,0.281511,0.211579
80,0.281186,0.211749
81,0.281204,0.212006
82,0.281927,0.214103
83,0.282292,0.215340
84,0.282928,0.217346
85,0.283254,0.216803
86,0.284128,0.218131
87,0.284724,0.219130
88,0.284244,0.219502
89,0.284921,0.221439
90,0.286319,0.222962
91,0.286031,0.222837
92,0.286716,0.225053
93,0.288238,0.225761
94,0.287917,0.227381
95,0.288326,0.227858
