snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.385286,0.375026,0.385718,133.16 M Ops,14.53 M Ops,5.83 M Ops,0.1873 M,0.4391 %,39.88 uJ,0.375026,0.385718,0.661642
