epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.434897,0.427695,0.720171,0.128783,0.406571,0.400522,0.604918,0.132404,0.570615,0.400406
1,0.402613,0.397414,0.519891,0.140612,0.394226,0.390014,0.421207,0.149344,0.557496,0.389610
2,0.393072,0.389120,0.395146,0.155321,0.388484,0.385161,0.332214,0.158412,0.554043,0.385605
3,0.387013,0.383633,0.338058,0.163577,0.385364,0.382565,0.279845,0.165752,0.550748,0.381631
4,0.383351,0.380297,0.305408,0.171507,0.383688,0.381150,0.253859,0.174827,0.550561,0.380488
5,0.380720,0.377868,0.285181,0.179025,0.380071,0.377871,0.220075,0.182463,0.548099,0.377871
6,0.378121,0.375435,0.268634,0.185133,0.380261,0.378223,0.203794,0.190023,0.548640,0.377713
7,0.376130,0.373530,0.259982,0.188216,0.380101,0.378071,0.203063,0.187514,0.548115,0.378272
