epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.572034,0.572034,1.000000,0.563592,0.563592,0.000000,0.000000,0.652677,0.563553
1,0.563689,0.563689,1.000000,0.557150,0.557150,0.000000,0.000000,0.643040,0.557131
2,0.558925,0.558925,1.000000,0.554096,0.554096,0.000000,0.000000,0.638872,0.553979
3,0.556278,0.556278,1.000000,0.552106,0.552106,0.000000,0.000000,0.636021,0.552028
4,0.554880,0.554880,1.000000,0.551172,0.551172,0.000000,0.000000,0.634871,0.551047
5,0.554703,0.554703,1.000000,0.550851,0.550851,0.000000,0.000000,0.635544,0.550944
6,0.553552,0.553552,1.000000,0.549625,0.549625,0.000000,0.000000,0.633439,0.549684
7,0.551193,0.551193,1.000000,0.549295,0.549295,0.000000,0.000000,0.632796,0.549161
8,0.551788,0.551788,1.000000,0.548423,0.548423,0.000000,0.000000,0.632134,0.548635
9,0.551340,0.551340,1.000000,0.548407,0.548407,0.000000,0.000000,0.631612,0.548146
10,0.550655,0.550655,1.000000,0.546583,0.546583,0.000000,0.000000,0.628578,0.546729
11,0.548994,0.548994,1.000000,0.546919,0.546919,0.000000,0.000000,0.629055,0.546623
12,0.549317,0.549317,1.000000,0.546447,0.546447,0.000000,0.000000,0.629522,0.546586
13,0.548358,0.548358,1.000000,0.546410,0.546410,0.000000,0.000000,0.629621,0.546541
14,0.548137,0.548137,1.000000,0.545069,0.545069,0.000000,0.000000,0.626558,0.545088
15,0.548379,0.548379,1.000000,0.544936,0.544936,0.000000,0.000000,0.625952,0.544697
16,0.546020,0.546020,1.000000,0.544293,0.544293,0.000000,0.000000,0.626261,0.544448
17,0.546427,0.546427,1.000000,0.544793,0.544793,0.000000,0.000000,0.627028,0.544685
18,0.545933,0.545933,1.000000,0.544351,0.544351,0.000000,0.000000,0.627074,0.544387
