epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.438042,0.438042,1.000000,0.575936,0.575936,0.000000,0.000000,0.712848,0.557591
1,0.415909,0.415909,1.000000,0.569193,0.569193,0.000000,0.000000,0.710652,0.554543
2,0.410085,0.410085,1.000000,0.564278,0.564278,0.000000,0.000000,0.699762,0.549896
3,0.406292,0.406292,1.000000,0.563758,0.563758,0.000000,0.000000,0.698232,0.549873
4,0.404660,0.404660,1.000000,0.567633,0.567633,0.000000,0.000000,0.705566,0.555522
5,0.403416,0.403416,1.000000,0.565879,0.565879,0.000000,0.000000,0.697336,0.550848
6,0.400065,0.400065,1.000000,0.561926,0.561926,0.000000,0.000000,0.696277,0.547577
7,0.396945,0.396945,1.000000,0.572305,0.572305,0.000000,0.000000,0.711686,0.559237
8,0.397006,0.397006,1.000000,0.564921,0.564921,0.000000,0.000000,0.696197,0.550884
9,0.396197,0.396197,1.000000,0.565090,0.565090,0.000000,0.000000,0.701230,0.552176
10,0.391113,0.391113,1.000000,0.560073,0.560073,0.000000,0.000000,0.686184,0.545626
11,0.390742,0.390742,1.000000,0.558947,0.558947,0.000000,0.000000,0.685500,0.545397
12,0.388591,0.388591,1.000000,0.560136,0.560136,0.000000,0.000000,0.686180,0.546027
13,0.388415,0.388415,1.000000,0.560612,0.560612,0.000000,0.000000,0.688243,0.546862
14,0.388083,0.388083,1.000000,0.560186,0.560186,0.000000,0.000000,0.689035,0.546929
