step,mae,mse
0,0.148070,0.053983
1,0.176562,0.076090
2,0.196528,0.094101
3,0.214234,0.112777
4,0.229757,0.130129
5,0.244093,0.147229
6,0.254854,0.162234
7,0.265221,0.176460
8,0.273630,0.189206
9,0.283812,0.204308
10,0.292747,0.218040
11,0.299726,0.229307
12,0.307522,0.241702
13,0.315654,0.255674
14,0.321664,0.266360
15,0.326820,0.275401
16,0.333380,0.286944
17,0.337763,0.294780
18,0.340946,0.301038
19,0.342739,0.305680
20,0.344406,0.310679
21,0.346706,0.315387
22,0.349795,0.320684
23,0.351560,0.323946
24,0.354308,0.328628
25,0.356161,0.331878
26,0.356343,0.333343
27,0.358160,0.336015
28,0.359977,0.338788
29,0.360646,0.340457
30,0.359891,0.341496
31,0.360906,0.343403
32,0.360753,0.345009
33,0.361481,0.344611
34,0.360806,0.344465
35,0.361862,0.345589
36,0.362488,0.345496
37,0.362352,0.345653
38,0.363151,0.346217
39,0.362689,0.346662
40,0.363122,0.347424
41,0.363459,0.348744
42,0.363529,0.348151
43,0.363558,0.349035
44,0.364487,0.349292
45,0.365461,0.350451
46,0.364257,0.349381
47,0.362832,0.350167
48,0.363050,0.349185
49,0.361769,0.347979
50,0.362369,0.347381
51,0.363201,0.349011
52,0.362034,0.349190
53,0.362729,0.351258
54,0.363350,0.350371
55,0.363808,0.352290
56,0.363686,0.352681
57,0.363974,0.351969
58,0.364815,0.354281
59,0.363164,0.349993
60,0.363030,0.352021
61,0.363605,0.349741
62,0.364247,0.349398
63,0.363951,0.349306
64,0.363859,0.348955
65,0.363309,0.349119
66,0.364941,0.351008
67,0.364670,0.350442
68,0.363916,0.351209
69,0.363742,0.351691
70,0.365139,0.351742
71,0.364909,0.350550
72,0.363649,0.349934
73,0.364583,0.350655
74,0.362284,0.349035
75,0.362796,0.349741
76,0.362896,0.348836
77,0.361379,0.348173
78,0.361383,0.347988
79,0.361653,0.346050
80,0.361239,0.345140
81,0.360940,0.343971
82,0.360826,0.343482
83,0.361485,0.342523
84,0.361721,0.342069
85,0.361790,0.341119
86,0.361733,0.340493
87,0.360655,0.338444
88,0.361168,0.338973
89,0.359523,0.337711
90,0.357989,0.338104
91,0.357446,0.334704
92,0.356557,0.333022
93,0.354298,0.332362
94,0.354067,0.331207
95,0.354789,0.332473
96,0.356268,0.333929
97,0.360630,0.339733
98,0.364606,0.345426
99,0.369468,0.349473
100,0.372267,0.358273
101,0.374576,0.361196
102,0.376055,0.363874
103,0.378213,0.369277
104,0.381018,0.375307
105,0.382300,0.378215
106,0.384568,0.382212
107,0.385920,0.387572
108,0.387198,0.389987
109,0.390358,0.395959
110,0.390132,0.397652
111,0.391466,0.402083
112,0.391781,0.405482
113,0.393786,0.410724
114,0.393725,0.413186
115,0.394476,0.415672
116,0.394984,0.417668
117,0.396518,0.417432
118,0.396692,0.419936
119,0.398159,0.422284
120,0.398136,0.423631
121,0.399724,0.424646
122,0.401256,0.425547
123,0.401082,0.424409
124,0.401316,0.424882
125,0.401372,0.426813
126,0.399528,0.423251
127,0.400033,0.423735
128,0.400114,0.423649
129,0.398961,0.422434
130,0.399651,0.423329
131,0.398857,0.422224
132,0.399177,0.421953
133,0.400931,0.424938
134,0.400110,0.424951
135,0.400309,0.424475
136,0.400746,0.425522
137,0.399914,0.424239
138,0.400525,0.424430
139,0.399160,0.423421
140,0.399213,0.423762
141,0.398857,0.424896
142,0.399803,0.429967
143,0.398394,0.425243
144,0.398848,0.426179
145,0.398341,0.425564
146,0.398431,0.425131
147,0.396749,0.421829
148,0.397043,0.423539
149,0.397534,0.425484
150,0.398244,0.424816
151,0.397167,0.423307
152,0.398094,0.423559
153,0.400083,0.427801
154,0.398042,0.423294
155,0.397902,0.424979
156,0.396569,0.418504
157,0.397132,0.422466
158,0.397180,0.420760
159,0.399164,0.424863
160,0.397688,0.420092
161,0.398878,0.421211
162,0.398233,0.419628
163,0.399310,0.421175
164,0.399005,0.419530
165,0.398322,0.419326
166,0.396877,0.418840
167,0.398965,0.424290
168,0.396434,0.418091
169,0.397198,0.417728
170,0.396461,0.415645
171,0.395841,0.418952
172,0.395263,0.415769
173,0.398833,0.418555
174,0.396038,0.415078
175,0.398558,0.417297
176,0.398646,0.417193
177,0.396223,0.413965
178,0.395615,0.412753
179,0.396319,0.411520
180,0.396504,0.409931
181,0.395054,0.408700
182,0.394629,0.407918
183,0.394140,0.404172
184,0.393061,0.402892
185,0.392000,0.398963
186,0.392890,0.403450
187,0.392131,0.400755
188,0.390664,0.395731
189,0.389407,0.393188
190,0.387733,0.387714
191,0.389124,0.386822
