epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.589291,1.579542,0.974937,1.437172,1.427187,0.998466,0.254753,0.253788,0.202653,0.207453
1,1.395470,1.386044,0.942550,1.446952,1.436975,0.997749,0.220532,0.220921,0.209139,0.222528
2,1.266382,1.257261,0.912150,1.486447,1.476887,0.955961,0.239544,0.240734,0.191079,0.167689
3,1.213349,1.204701,0.864778,1.491692,1.483171,0.852137,0.243346,0.243590,0.206672,0.182766
4,1.119856,1.111525,0.833086,1.475663,1.467390,0.827279,0.231939,0.231993,0.215801,0.209730
5,1.093133,1.084845,0.828795,1.479493,1.471304,0.818862,0.235741,0.235548,0.233211,0.237441
6,1.070486,1.062237,0.824910,1.471775,1.463635,0.814014,0.243346,0.243182,0.239497,0.242662
7,1.050671,1.042460,0.821098,1.473007,1.464906,0.810138,0.228137,0.228089,0.225189,0.226162
0,1.433155,1.423197,0.995801,1.409039,1.399055,0.998466,0.250951,0.250000,0.181098,0.197757
1,1.416159,1.406225,0.993366,1.423174,1.413189,0.998466,0.239544,0.238753,0.158897,0.313175
2,1.385338,1.375469,0.986841,1.446287,1.436309,0.997825,0.250951,0.250000,0.183604,0.185558
3,1.354241,1.344502,0.973938,1.497613,1.487789,0.982441,0.231939,0.231061,0.154835,0.116463
4,1.317442,1.307895,0.954716,1.532147,1.522710,0.943654,0.285171,0.284091,0.183606,0.143304
5,1.294994,1.285685,0.930873,1.436739,1.427538,0.920112,0.277567,0.277448,0.257419,0.297016
6,1.211465,1.202465,0.899968,1.461294,1.452601,0.869351,0.243346,0.243240,0.226281,0.233428
7,1.145020,1.136403,0.861716,1.480066,1.472038,0.802880,0.209125,0.209732,0.201281,0.207409
8,1.092387,1.084181,0.820555,1.537565,1.530098,0.746696,0.235741,0.235839,0.208384,0.214872
9,1.046120,1.038368,0.775206,1.538712,1.531669,0.704276,0.224335,0.224242,0.224128,0.224675
10,0.995153,0.987773,0.737947,1.553220,1.546379,0.684110,0.231939,0.232751,0.216025,0.220216
11,0.955243,0.948101,0.714241,1.583979,1.577361,0.661838,0.228137,0.228380,0.210100,0.233532
12,0.924990,0.917972,0.701796,1.604314,1.597840,0.647321,0.220532,0.220979,0.190883,0.185303
13,0.877611,0.870693,0.691845,1.653522,1.647111,0.641101,0.216730,0.216550,0.196526,0.204346
14,0.858200,0.851401,0.679881,1.685741,1.679501,0.623930,0.209125,0.209149,0.199957,0.207749
15,0.828756,0.822089,0.666728,1.710824,1.704780,0.604402,0.201521,0.201690,0.185607,0.205901
16,0.794380,0.787843,0.653778,1.837065,1.831082,0.598316,0.197719,0.197086,0.159891,0.180880
17,0.815766,0.809391,0.637492,1.851475,1.845712,0.576362,0.228137,0.227506,0.198328,0.239074
18,0.838073,0.831906,0.616692,2.185118,2.179625,0.549372,0.231939,0.231294,0.158475,0.240418
19,0.883977,0.877944,0.603330,1.991306,1.985986,0.531993,0.239544,0.238811,0.184539,0.253448
20,0.861406,0.855465,0.594085,1.775036,1.769781,0.525499,0.231939,0.231702,0.218668,0.237008
21,0.722051,0.716231,0.581957,1.907079,1.901899,0.518049,0.231939,0.231469,0.206047,0.247087
22,0.790532,0.784853,0.567843,1.967049,1.961916,0.513254,0.235741,0.235023,0.210914,0.257946
0,1.395997,1.386004,0.999366,1.396639,1.386295,1.034386,0.254753,0.253846,0.108186,0.312977
1,1.395763,1.385788,0.997496,1.395999,1.385959,1.003935,0.277567,0.277098,0.238009,0.310545
2,1.395146,1.385229,0.991667,1.395650,1.385464,1.018661,0.266160,0.265559,0.193291,0.211431
3,1.394235,1.384502,0.973349,1.394732,1.384741,0.999089,0.281369,0.282401,0.237040,0.226494
4,1.393059,1.383674,0.938543,1.393042,1.383954,0.908752,0.285171,0.286305,0.233639,0.216797
5,1.391224,1.382289,0.893570,1.392565,1.382605,0.996092,0.273764,0.274942,0.186765,0.142608
6,1.389778,1.381243,0.853555,1.390887,1.382050,0.883670,0.266160,0.267308,0.222924,0.249967
7,1.387423,1.379551,0.787207,1.390133,1.381281,0.885166,0.254753,0.255711,0.187429,0.196151
8,1.385750,1.378353,0.739677,1.387794,1.380286,0.750761,0.262357,0.263228,0.193123,0.190811
9,1.383500,1.376694,0.680533,1.387498,1.379483,0.801481,0.266160,0.267133,0.204526,0.320146
10,1.382085,1.375163,0.692246,1.386431,1.378978,0.745256,0.269962,0.270688,0.179753,0.136302
11,1.379918,1.373101,0.681720,1.388522,1.379376,0.914639,0.266160,0.266958,0.177613,0.134180
12,1.379489,1.372469,0.701943,1.387282,1.378847,0.843502,0.266160,0.266783,0.208351,0.195369
13,1.378436,1.370473,0.796219,1.387201,1.379408,0.779364,0.269962,0.270629,0.186669,0.200198
14,1.376151,1.368419,0.773171,1.390978,1.380736,1.024161,0.273764,0.274184,0.179344,0.138600
15,1.378864,1.370829,0.803496,1.386266,1.377754,0.851155,0.277567,0.278089,0.184054,0.143460
16,1.375351,1.367780,0.757075,1.386280,1.378793,0.748752,0.266160,0.266783,0.177069,0.135124
17,1.373324,1.366544,0.678004,1.386885,1.379795,0.708909,0.273764,0.274242,0.187274,0.224090
18,1.371075,1.364541,0.653449,1.389750,1.381081,0.866878,0.277567,0.278030,0.183560,0.143392
19,1.374315,1.366738,0.757743,1.387395,1.379202,0.819290,0.273764,0.274301,0.186996,0.388953
20,1.370708,1.363763,0.694451,1.386038,1.378754,0.728358,0.273764,0.274068,0.178981,0.142175
21,1.368748,1.362113,0.663470,1.386316,1.378988,0.732735,0.269962,0.270338,0.177333,0.139808
22,1.367067,1.360689,0.637784,1.387453,1.380463,0.698999,0.262357,0.262646,0.173514,0.138532
23,1.366166,1.359286,0.688051,1.387981,1.380370,0.761062,0.273764,0.274184,0.181535,0.142803
24,1.364502,1.357919,0.658241,1.390135,1.380104,1.003114,0.269962,0.270396,0.179112,0.141049
25,1.363182,1.355941,0.724088,1.391296,1.383642,0.765409,0.266160,0.266375,0.181538,0.266722
26,1.361021,1.354231,0.679003,1.389994,1.382786,0.720764,0.277567,0.277739,0.187135,0.179125
27,1.361425,1.354248,0.717689,1.392513,1.383835,0.867733,0.273764,0.274242,0.180917,0.139474
28,1.362389,1.354593,0.779562,1.391605,1.383139,0.846672,0.273764,0.274242,0.184305,0.146222
