loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.464906, 0.228137, 0.228089, 0.225189, 0.226162, 0.228089, 392.28 M Ops, 48.19 M Ops, 56.44 M Ops, 0.0581 M, 0.3876 %, 303.01 uJ, 0.136364, 0.227273, 0.333333, 0.215385
