epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.797989,0.713184,0.848053,0.131043,1.683447,1.594444,0.890030,0.120736,1.594652,0.896737
1,0.721951,0.640249,0.817017,0.151078,1.598384,1.517860,0.805238,0.175680,1.518086,0.866335
2,0.696702,0.618430,0.782722,0.161147,1.573129,1.496297,0.768321,0.177626,1.496431,0.855616
3,0.682041,0.606716,0.753245,0.165165,1.563710,1.490327,0.733832,0.175788,1.490454,0.851540
4,0.670710,0.597692,0.730176,0.165511,1.559014,1.488156,0.708580,0.173646,1.487916,0.849036
5,0.662857,0.591548,0.713093,0.165819,1.555037,1.486037,0.690005,0.170262,1.485723,0.847379
6,0.655016,0.584984,0.700326,0.166011,1.555711,1.488305,0.674061,0.171213,1.489130,0.846962
7,0.648441,0.579338,0.691033,0.166630,1.556423,1.489926,0.664967,0.169408,1.489932,0.846795
