epoch,train_loss,train_score,val_loss,val_score,val_rec,val_distill
0,0.065861,0.065861,0.054804,0.054804,0.000000,0.000000
1,0.040221,0.040221,0.036055,0.036055,0.000000,0.000000
2,0.027104,0.027104,0.023767,0.023767,0.000000,0.000000
3,0.019023,0.019023,0.016950,0.016950,0.000000,0.000000
4,0.014606,0.014606,0.013478,0.013478,0.000000,0.000000
5,0.012263,0.012263,0.011689,0.011689,0.000000,0.000000
6,0.010888,0.010888,0.010642,0.010642,0.000000,0.000000
7,0.009990,0.009990,0.009894,0.009894,0.000000,0.000000
8,0.009336,0.009336,0.009390,0.009390,0.000000,0.000000
9,0.008895,0.008895,0.009058,0.009058,0.000000,0.000000
10,0.008525,0.008525,0.008779,0.008779,0.000000,0.000000
11,0.008261,0.008261,0.008606,0.008606,0.000000,0.000000
12,0.008070,0.008070,0.008455,0.008455,0.000000,0.000000
13,0.007871,0.007871,0.008310,0.008310,0.000000,0.000000
14,0.007712,0.007712,0.008184,0.008184,0.000000,0.000000
15,0.007582,0.007582,0.008056,0.008056,0.000000,0.000000
16,0.007477,0.007477,0.007989,0.007989,0.000000,0.000000
17,0.007344,0.007344,0.007897,0.007897,0.000000,0.000000
18,0.007257,0.007257,0.007797,0.007797,0.000000,0.000000
19,0.007136,0.007136,0.007707,0.007707,0.000000,0.000000
20,0.007052,0.007052,0.007664,0.007664,0.000000,0.000000
21,0.006976,0.006976,0.007556,0.007556,0.000000,0.000000
22,0.006898,0.006898,0.007503,0.007503,0.000000,0.000000
23,0.006840,0.006840,0.007472,0.007472,0.000000,0.000000
24,0.006778,0.006778,0.007401,0.007401,0.000000,0.000000
25,0.006730,0.006730,0.007345,0.007345,0.000000,0.000000
26,0.006681,0.006681,0.007351,0.007351,0.000000,0.000000
27,0.006634,0.006634,0.007366,0.007366,0.000000,0.000000
28,0.006607,0.006607,0.007245,0.007245,0.000000,0.000000
29,0.006556,0.006556,0.007299,0.007299,0.000000,0.000000
30,0.006524,0.006524,0.007215,0.007215,0.000000,0.000000
31,0.006489,0.006489,0.007155,0.007155,0.000000,0.000000
32,0.006453,0.006453,0.007119,0.007119,0.000000,0.000000
33,0.006435,0.006435,0.007115,0.007115,0.000000,0.000000
34,0.006401,0.006401,0.007067,0.007067,0.000000,0.000000
35,0.006373,0.006373,0.007063,0.007063,0.000000,0.000000
36,0.006352,0.006352,0.007024,0.007024,0.000000,0.000000
37,0.006334,0.006334,0.006993,0.006993,0.000000,0.000000
38,0.006298,0.006298,0.006995,0.006995,0.000000,0.000000
39,0.006287,0.006287,0.006960,0.006960,0.000000,0.000000
40,0.006264,0.006264,0.006963,0.006963,0.000000,0.000000
41,0.006249,0.006249,0.006935,0.006935,0.000000,0.000000
42,0.006235,0.006235,0.006936,0.006936,0.000000,0.000000
43,0.006226,0.006226,0.006930,0.006930,0.000000,0.000000
44,0.006215,0.006215,0.006914,0.006914,0.000000,0.000000
45,0.006204,0.006204,0.006888,0.006888,0.000000,0.000000
46,0.006195,0.006195,0.006927,0.006927,0.000000,0.000000
47,0.006188,0.006188,0.006875,0.006875,0.000000,0.000000
48,0.006176,0.006176,0.006891,0.006891,0.000000,0.000000
49,0.006168,0.006168,0.006893,0.006893,0.000000,0.000000
