epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.477858,0.477858,1.000000,0.657883,0.657883,0.000000,0.000000,1.007039,0.657883
1,0.466853,0.466853,1.000000,0.657001,0.657001,0.000000,0.000000,1.002900,0.656967
2,0.464128,0.464128,1.000000,0.654240,0.654240,0.000000,0.000000,0.998580,0.654270
3,0.462059,0.462059,1.000000,0.653363,0.653363,0.000000,0.000000,0.993660,0.653433
4,0.460316,0.460316,1.000000,0.654369,0.654369,0.000000,0.000000,0.995179,0.654362
5,0.459006,0.459006,1.000000,0.652955,0.652955,0.000000,0.000000,0.994621,0.652980
6,0.458050,0.458050,1.000000,0.652733,0.652733,0.000000,0.000000,0.989715,0.652728
7,0.457241,0.457241,1.000000,0.652708,0.652708,0.000000,0.000000,0.988996,0.652824
8,0.456527,0.456527,1.000000,0.653192,0.653192,0.000000,0.000000,0.989613,0.653245
9,0.456136,0.456136,1.000000,0.653887,0.653887,0.000000,0.000000,0.988227,0.653884
10,0.454473,0.454473,1.000000,0.653822,0.653822,0.000000,0.000000,0.988680,0.653817
