loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.467357, 0.456890, 0.426595, 0.586425, 135.44 M Ops, 18.78 M Ops, 3.32 M Ops, 0.5432 M, 0.4103 %, 32.17 uJ
