loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.354223, 0.349213, 0.337437, 0.395279, 629.68 M Ops, 69.59 M Ops, 16.91 M Ops, 1.1927 M, 0.3854 %, 140.43 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.353439, 0.348424, 0.336967, 0.396648, 629.68 M Ops, 69.29 M Ops, 16.91 M Ops, 1.1927 M, 0.3844 %, 140.16 uJ
