loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.292430, 0.294014, 0.341472, 6.63 M Ops, 1.02 M Ops, 1.09 M Ops, 0.0495 M, 0.3725 %, 5.92 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.292639, 0.294170, 0.341612, 6.63 M Ops, 0.94 M Ops, 1.09 M Ops, 0.0495 M, 0.3656 %, 5.86 uJ
