loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.704882, 0.648695, 0.648695, 0.648687, 0.648707, 0.648695, 1525.12 M Ops, 84.96 M Ops, 177.24 M Ops, 13.3033 M, 0.3850 %, 891.75 uJ, 0.653235, 0.644154
