epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.301469,0.301469,1.000000,0.258395,0.258395,0.000000,0.000000,0.173617,0.258376
1,0.282192,0.282192,1.000000,0.254692,0.254692,0.000000,0.000000,0.171178,0.254713
2,0.279418,0.279418,1.000000,0.251798,0.251798,0.000000,0.000000,0.167955,0.251731
3,0.277790,0.277790,1.000000,0.253566,0.253566,0.000000,0.000000,0.168870,0.253570
4,0.277005,0.277005,1.000000,0.250258,0.250258,0.000000,0.000000,0.166634,0.250273
5,0.276162,0.276162,1.000000,0.249640,0.249640,0.000000,0.000000,0.164999,0.249734
6,0.275301,0.275301,1.000000,0.249804,0.249804,0.000000,0.000000,0.165334,0.249862
7,0.274735,0.274735,1.000000,0.249185,0.249185,0.000000,0.000000,0.164248,0.249177
8,0.274475,0.274475,1.000000,0.248301,0.248301,0.000000,0.000000,0.163704,0.248201
9,0.273952,0.273952,1.000000,0.247869,0.247869,0.000000,0.000000,0.162861,0.247756
10,0.273699,0.273699,1.000000,0.247442,0.247442,0.000000,0.000000,0.162728,0.247396
11,0.273395,0.273395,1.000000,0.246597,0.246597,0.000000,0.000000,0.162312,0.246725
