loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.391930,0.395175,0.392024,48.19 M Ops,7.20 M Ops,1.73 M Ops,0.2714 M,0.3976 %,14.46 uJ,0.433953,0.414192,0.642162
