run_id,architecture,horizon,data,seed,heterogeneous,variant,policy,mse,mae,best_epoch,epochs,best_val_mse,parameters,seconds,log_path,support_density,empty_read_fraction,mean_real_mass,mean_gate_after_first_patch,mean_lag_in_patches,evidence_to_charge_abs_ratio,off_minus_full_mse,uniform_minus_full_mse,recent_minus_full_mse
tcn_ETTh1_p96_flatten_heterogeneous_dense_seed7,tcn,96,ETTh1,7,True,heterogeneous_dense,dense,0.4169544401222354,0.4409122403155095,3,10,0.7085855031023307,158308,4671.9829914569855,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_dense,0.9965947270393372,0.0,0.9204035997390747,0.48915553092956543,9.375242706883,0.016643181443214417,0.0009601289011154646,-0.0005677864870287652,0.0012291322002703775
tcn_ETTh1_p96_flatten_heterogeneous_dense_seed13,tcn,96,ETTh1,13,True,heterogeneous_dense,dense,0.42527871081419205,0.44900436665122095,3,10,0.7302517754652544,158308,4587.485162734985,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_dense,0.9976738691329956,0.0,0.9193481206893921,0.481995165348053,9.533032316074241,0.017087124288082123,-0.0013880932935390056,-7.749637551346389e-06,0.002488620932380392
tcn_ETTh1_p96_flatten_heterogeneous_dense_seed21,tcn,96,ETTh1,21,True,heterogeneous_dense,dense,0.429892988560365,0.44985389812257814,6,13,0.7047090630918222,158308,5847.543437719345,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_dense,0.9795166254043579,0.0,0.8940693736076355,0.4502246677875519,9.225478929642122,0.011228061281144619,-0.004040390484608691,-0.0005553085652613698,-0.000824264652204143
tcn_ETTh1_p96_flatten_heterogeneous_no_memory_seed7,tcn,96,ETTh1,7,True,heterogeneous_no_memory,off,0.41608011427859876,0.4402290272180119,3,10,0.7049797626344458,158308,4273.883790016174,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,tcn,96,ETTh1,13,True,heterogeneous_no_memory,off,0.42026050225207107,0.44231921536531976,2,9,0.7198527891426415,158308,3751.658779859543,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,tcn,96,ETTh1,21,True,heterogeneous_no_memory,off,0.42671955817822727,0.4463602029319586,2,9,0.7107348098588842,158308,3797.4509851932526,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_heterogeneous_sparse_seed7,tcn,96,ETTh1,7,True,heterogeneous_sparse,sparse,0.41123267503819766,0.4341629310954735,2,9,0.7135379417430642,158308,4322.154348611832,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_sparse,0.34287503361701965,0.04051883891224861,0.91631019115448,0.4926052391529083,6.554919369100732,0.020088041201233864,-0.00024169492712838858,-0.004053131352780293,0.00012192176625802631
tcn_ETTh1_p96_flatten_heterogeneous_sparse_seed13,tcn,96,ETTh1,13,True,heterogeneous_sparse,sparse,0.42459678300509734,0.44747216218882147,2,9,0.7246053531812128,158308,4166.635769367218,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_sparse,0.29683804512023926,0.09083732962608337,0.8136897087097168,0.43312662839889526,6.743116729877718,0.01660528965294361,0.0020989433333857277,0.00013980682463621275,0.0012374456290545344
tcn_ETTh1_p96_flatten_heterogeneous_sparse_seed21,tcn,96,ETTh1,21,True,heterogeneous_sparse,sparse,0.41637300325937954,0.4365804006832896,3,10,0.7094397145337041,158308,4638.391961097717,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_sparse,0.3146005868911743,0.02984810620546341,0.9364466667175293,0.47798964381217957,7.354860851491259,0.018515804782509804,0.002046807163612052,-0.000355769821930918,4.2650006355560155e-05
tcn_ETTh1_p96_flatten_homogeneous_dense_seed7,tcn,96,ETTh1,7,False,homogeneous_dense,dense,0.4344594852775316,0.4547445547746101,3,10,0.7515558588961431,158308,4571.227316379547,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_dense,0.9999986886978149,0.0,0.8962132334709167,0.49155619740486145,9.256760347314412,0.01962871663272381,0.006564804954508785,-0.0030939631372089993,0.0016106673862226195
tcn_ETTh1_p96_flatten_homogeneous_dense_seed13,tcn,96,ETTh1,13,False,homogeneous_dense,dense,0.4493088624983387,0.4583988707604759,2,9,0.7519521376089607,158308,4195.693851470947,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_homogeneous_dense,0.9999727606773376,0.0,0.9004143476486206,0.4899456799030304,9.494198999396758,0.01987360790371895,0.0038568284415885223,-6.972252050502226e-05,0.0012881478344214936
tcn_ETTh1_p96_flatten_homogeneous_dense_seed21,tcn,96,ETTh1,21,False,homogeneous_dense,dense,0.43681524494911816,0.45364005868671886,8,15,0.738563749553063,158308,6735.62520980835,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_homogeneous_dense,0.9954786896705627,0.0,0.9318926334381104,0.48356005549430847,9.87730860710144,0.015993541106581688,0.007513576030346136,-0.00107706646994854,0.0013961120222567014
tcn_ETTh1_p96_flatten_homogeneous_no_memory_seed7,tcn,96,ETTh1,7,False,homogeneous_no_memory,off,0.4277698805643592,0.44575782595673524,2,9,0.7441062097282651,158308,3849.860184431076,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_homogeneous_no_memory_seed13,tcn,96,ETTh1,13,False,homogeneous_no_memory,off,0.44221859357321663,0.45581601566498603,4,11,0.7673751001703881,158308,4555.405706882477,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_homogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_homogeneous_no_memory_seed21,tcn,96,ETTh1,21,False,homogeneous_no_memory,off,0.4486922873421712,0.46263845945270654,2,9,0.7364840071420377,158308,3800.278242111206,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_homogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
tcn_ETTh1_p96_flatten_homogeneous_sparse_seed7,tcn,96,ETTh1,7,False,homogeneous_sparse,sparse,0.4388364387166839,0.45844917368567634,5,12,0.7413003476406935,158308,5429.390877008438,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_sparse,0.23453378677368164,0.1706908792257309,0.7063498497009277,0.3939523696899414,8.14936165605394,0.018364297226071358,-0.00015068349890901,-0.007204914459843448,-0.0035991043275426238
tcn_ETTh1_p96_flatten_homogeneous_sparse_seed13,tcn,96,ETTh1,13,False,homogeneous_sparse,sparse,0.43742595613423757,0.4504641132503332,3,10,0.7545524461030707,158308,4754.841532707214,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_tcn_p96/ETTh1/260915/260915+model+myModel+architecture+tcn+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_homogeneous_sparse,0.27342066168785095,0.1582643687725067,0.7311263084411621,0.4096769392490387,8.14326522558706,0.018491873517632484,0.005320888151290393,0.0005363350411882739,0.0003115513504602374
