epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,3.456039,3.259163,0.136006,0.195516,3.548739,3.263262,0.776440,0.277713,"tensor(0.0435, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.8235, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.2647, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0065, device='cuda:0')","tensor(0.0037, device='cuda:0')"
1,3.437611,3.242344,0.131552,0.193951,3.521975,3.263203,0.817004,0.250602,"tensor(0.0341, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0345, 0.0000, 0.0000,
        0.0000, 0.0000, 0.5294, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.3125, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0062, device='cuda:0')","tensor(0.0041, device='cuda:0')"
2,3.385823,3.196347,0.140659,0.188069,3.529087,3.288058,1.046065,0.230568,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
3,3.324284,3.147960,0.196770,0.174356,3.545265,3.357477,1.573083,0.172057,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
4,3.264246,3.108407,0.379394,0.152045,3.649976,3.449053,2.129873,0.179625,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
5,3.206045,3.067357,0.530051,0.133387,3.726596,3.499280,2.195748,0.205358,"tensor(0.0353, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0.], device='cuda:0')","tensor(0.0026, device='cuda:0')","tensor(0.0014, device='cuda:0')"
6,3.130315,3.006739,0.618967,0.117386,3.775341,3.521476,2.681803,0.227047,"tensor(0.0541, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.5000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0176, device='cuda:0')","tensor(0.0135, device='cuda:0')"
0,3.452710,3.260458,0.142611,0.190826,3.482072,3.262720,0.556187,0.213791,"tensor(0.0235, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.1290, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.1724, 0.0000, 0.0000, 0.3667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0059, device='cuda:0')","tensor(0.0038, device='cuda:0')"
1,3.435640,3.245392,0.146497,0.188784,3.482842,3.264307,0.697117,0.211564,"tensor(0.0376, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0690, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0056, device='cuda:0')","tensor(0.0046, device='cuda:0')"
2,3.388203,3.202656,0.199454,0.183552,3.494287,3.286323,1.089818,0.197066,"tensor(0.0424, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.1875, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0125, device='cuda:0')","tensor(0.0168, device='cuda:0')"
