epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.925350,0.482717,0.442632,0.167514,0.942578,0.664813,0.277764,0.179764,1.018594,0.664809
1,0.677093,0.470720,0.206373,0.186569,0.800943,0.657841,0.143102,0.181752,1.007559,0.657669
2,0.587366,0.467183,0.120183,0.186815,0.754920,0.655160,0.099760,0.184859,1.002584,0.655321
3,0.555345,0.463954,0.091391,0.187382,0.737205,0.655239,0.081966,0.184625,1.000429,0.655613
4,0.539740,0.461459,0.078281,0.189893,0.725885,0.654097,0.071789,0.187156,0.994853,0.654052
5,0.529912,0.459415,0.070497,0.192898,0.717691,0.652292,0.065398,0.191222,0.995337,0.652430
6,0.523277,0.457902,0.065375,0.196166,0.713053,0.651720,0.061332,0.193522,0.989437,0.651663
7,0.518186,0.456771,0.061415,0.199776,0.708043,0.650429,0.057614,0.198047,0.989193,0.651040
8,0.514258,0.455844,0.058413,0.202033,0.705952,0.651471,0.054482,0.198727,0.988195,0.651751
9,0.511008,0.455086,0.055922,0.203707,0.704101,0.651654,0.052447,0.201053,0.986599,0.651650
