epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.408382,0.408382,1.000000,0.363734,0.363734,0.000000,0.000000,0.549021,0.363745
1,0.340741,0.340741,1.000000,0.336417,0.336417,0.000000,0.000000,0.522820,0.336411
2,0.323629,0.323629,1.000000,0.325429,0.325429,0.000000,0.000000,0.513302,0.325395
3,0.315894,0.315894,1.000000,0.318634,0.318634,0.000000,0.000000,0.507189,0.318623
4,0.312026,0.312026,1.000000,0.315564,0.315564,0.000000,0.000000,0.504776,0.315515
5,0.309445,0.309445,1.000000,0.314370,0.314370,0.000000,0.000000,0.504126,0.314399
6,0.307608,0.307608,1.000000,0.313391,0.313391,0.000000,0.000000,0.502455,0.313351
7,0.305987,0.305987,1.000000,0.311580,0.311580,0.000000,0.000000,0.500678,0.311623
8,0.304699,0.304699,1.000000,0.310996,0.310996,0.000000,0.000000,0.501342,0.310973
9,0.303540,0.303540,1.000000,0.309916,0.309916,0.000000,0.000000,0.499452,0.309917
10,0.302727,0.302727,1.000000,0.308637,0.308637,0.000000,0.000000,0.498127,0.308658
11,0.301693,0.301693,1.000000,0.308539,0.308539,0.000000,0.000000,0.496320,0.308483
12,0.301086,0.301086,1.000000,0.308921,0.308921,0.000000,0.000000,0.495841,0.308950
13,0.300288,0.300288,1.000000,0.307344,0.307344,0.000000,0.000000,0.497664,0.307335
14,0.299519,0.299519,1.000000,0.307060,0.307060,0.000000,0.000000,0.496360,0.307021
15,0.298727,0.298727,1.000000,0.306196,0.306196,0.000000,0.000000,0.496573,0.306197
16,0.298363,0.298363,1.000000,0.304196,0.304196,0.000000,0.000000,0.492875,0.304200
17,0.297770,0.297770,1.000000,0.304387,0.304387,0.000000,0.000000,0.494613,0.304379
18,0.297156,0.297156,1.000000,0.305115,0.305115,0.000000,0.000000,0.494004,0.305169
