epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.745979,0.745979,0.571752,0.675272,0.675272,0.581776
1,0.654818,0.654818,0.517062,0.702686,0.702686,0.587223
2,0.634014,0.634014,0.508605,0.719510,0.719510,0.589975
3,0.618662,0.618662,0.502386,0.739276,0.739276,0.600330
