step,mae,mse
0,0.170297,0.072117
1,0.189868,0.087811
2,0.202493,0.099987
3,0.211805,0.108442
4,0.220597,0.116971
5,0.228372,0.123894
6,0.232411,0.131082
7,0.237091,0.136233
8,0.240820,0.142579
9,0.245958,0.149106
10,0.247763,0.151536
11,0.250606,0.156738
12,0.254713,0.162676
13,0.256074,0.165454
14,0.257536,0.169774
15,0.259509,0.172637
16,0.261636,0.177642
17,0.264919,0.181567
18,0.265268,0.182108
19,0.266798,0.185823
20,0.269986,0.189317
21,0.271531,0.191661
22,0.273500,0.194408
23,0.275624,0.197682
24,0.283149,0.204775
25,0.287527,0.211155
26,0.290944,0.216917
27,0.293406,0.221721
28,0.297094,0.225765
29,0.301184,0.230148
30,0.300574,0.229751
31,0.300119,0.230673
32,0.301421,0.233390
33,0.304604,0.237587
34,0.304943,0.237821
35,0.304312,0.237944
36,0.306897,0.242739
37,0.308620,0.242305
38,0.308109,0.241990
39,0.308019,0.242888
40,0.312236,0.248336
41,0.311321,0.245883
42,0.314416,0.250062
43,0.311856,0.248480
44,0.313497,0.251613
45,0.314443,0.252197
46,0.314167,0.252505
47,0.315095,0.254765
48,0.318893,0.259332
49,0.321666,0.261142
50,0.325055,0.265711
51,0.325631,0.267064
52,0.327507,0.268704
53,0.328786,0.272257
54,0.328851,0.273060
55,0.330317,0.273416
56,0.332486,0.276694
57,0.333772,0.278579
58,0.334501,0.280106
59,0.334124,0.280046
60,0.335834,0.282959
61,0.337046,0.283677
62,0.338474,0.284149
63,0.335869,0.282084
64,0.337675,0.284171
65,0.339608,0.286683
66,0.341259,0.286916
67,0.339022,0.286429
68,0.339187,0.287596
69,0.341115,0.290613
70,0.343054,0.293085
71,0.343846,0.294407
72,0.345676,0.296401
73,0.348169,0.298353
74,0.347340,0.296628
75,0.346505,0.296504
76,0.350293,0.301519
77,0.350026,0.299811
78,0.349779,0.298937
79,0.349237,0.299234
80,0.351703,0.300827
81,0.352599,0.302638
82,0.352537,0.303230
83,0.350908,0.302628
84,0.351545,0.302469
85,0.351928,0.303677
86,0.353320,0.306784
87,0.351776,0.305302
88,0.351582,0.305303
89,0.352822,0.305410
90,0.351961,0.303584
91,0.351224,0.305457
92,0.352383,0.305449
93,0.352741,0.305602
94,0.352203,0.304790
95,0.353523,0.307884
96,0.352987,0.307189
97,0.354902,0.308048
98,0.354771,0.308889
99,0.353212,0.306950
100,0.353949,0.309099
101,0.354644,0.307317
102,0.355042,0.308654
103,0.354651,0.310751
104,0.355343,0.311721
105,0.354719,0.309823
106,0.355550,0.312064
107,0.355423,0.313098
108,0.357232,0.315651
109,0.356699,0.314626
110,0.357859,0.314821
111,0.358826,0.316518
112,0.360318,0.318025
113,0.361081,0.318527
114,0.360904,0.319510
115,0.360570,0.320491
116,0.361778,0.322549
117,0.362584,0.321924
118,0.364057,0.324056
119,0.364151,0.324732
120,0.366765,0.329945
121,0.369679,0.331522
122,0.371189,0.333283
123,0.370484,0.333426
124,0.373680,0.338468
125,0.371316,0.336260
126,0.372576,0.336680
127,0.373632,0.339658
128,0.374405,0.342768
129,0.375489,0.342288
130,0.376681,0.342405
131,0.376391,0.344558
132,0.378436,0.346104
133,0.379442,0.346940
134,0.379941,0.346833
135,0.381019,0.349516
136,0.381713,0.352328
137,0.382542,0.351811
138,0.384402,0.353476
139,0.383164,0.353673
140,0.383449,0.354641
141,0.385141,0.356024
142,0.385448,0.355543
143,0.386094,0.357492
144,0.388743,0.361705
145,0.390815,0.363232
146,0.392066,0.364807
147,0.392076,0.366872
148,0.392667,0.368124
149,0.393168,0.369018
150,0.393504,0.368800
151,0.393006,0.370688
152,0.394951,0.371903
153,0.395792,0.372256
154,0.396774,0.371606
155,0.396508,0.373326
156,0.394484,0.373708
157,0.396498,0.374470
158,0.397253,0.374173
159,0.397474,0.375263
160,0.396249,0.375246
161,0.397814,0.375869
162,0.398659,0.375968
163,0.397973,0.375832
164,0.396318,0.374807
165,0.398375,0.375417
166,0.396977,0.375089
167,0.396553,0.376399
168,0.398860,0.379501
169,0.401218,0.380121
170,0.401490,0.381032
171,0.402269,0.381701
172,0.403160,0.383215
173,0.402936,0.383184
174,0.403964,0.383286
175,0.404066,0.384715
176,0.404814,0.384593
177,0.406515,0.385610
178,0.405386,0.384594
179,0.406841,0.386742
180,0.407776,0.389090
181,0.408052,0.388981
182,0.408911,0.387945
183,0.409029,0.389226
184,0.408733,0.388791
185,0.410685,0.388333
186,0.409504,0.386555
187,0.409647,0.386731
188,0.409509,0.387315
189,0.410840,0.388005
190,0.410302,0.387344
191,0.408350,0.386256
192,0.410224,0.386327
193,0.410786,0.386238
194,0.412766,0.387274
195,0.413073,0.387877
196,0.413326,0.389892
197,0.414497,0.387684
198,0.413738,0.388341
199,0.414705,0.388511
200,0.413181,0.388360
201,0.414230,0.388781
202,0.413114,0.388986
203,0.414034,0.390425
204,0.414302,0.392495
205,0.414504,0.391617
206,0.415842,0.392017
207,0.416257,0.392020
208,0.416531,0.392818
209,0.415858,0.391794
210,0.418702,0.393221
211,0.417473,0.394300
212,0.416161,0.393920
213,0.416402,0.393742
214,0.417049,0.392487
215,0.416818,0.395278
216,0.417802,0.396085
217,0.417631,0.394971
218,0.419957,0.398671
219,0.420421,0.397895
220,0.420754,0.399050
221,0.421026,0.397983
222,0.421657,0.397805
223,0.421153,0.397479
224,0.422612,0.398756
225,0.422932,0.398131
226,0.423946,0.400286
227,0.424424,0.400247
228,0.422497,0.399136
229,0.422958,0.400577
230,0.424402,0.400720
231,0.424814,0.399267
232,0.423084,0.398616
233,0.424999,0.400341
234,0.423653,0.398500
