loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.391706, 0.296578, 0.297086, 0.219157, 0.214586, 0.297086, 167.84 M Ops, 10.71 M Ops, 40.50 M Ops, 0.0758 M, 0.3549 %, 195.96 uJ, 0.696970, 0.000000, 0.060606, 0.430769
