epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.397204,1.387209,0.999466,1.396556,1.386304,1.025225,0.266160,0.265326,0.213145,0.270754
1,1.396121,1.386184,0.993627,1.396497,1.386488,1.000888,0.235741,0.234848,0.136516,0.114256
2,1.394040,1.384270,0.976981,1.395816,1.385238,1.057819,0.239544,0.238811,0.179114,0.291256
3,1.391527,1.382230,0.929662,1.393511,1.383323,1.018774,0.266160,0.267191,0.198388,0.208889
4,1.388004,1.379679,0.832537,1.390488,1.382066,0.842231,0.254753,0.255653,0.178206,0.192130
5,1.384516,1.377092,0.742403,1.388784,1.380693,0.809145,0.277567,0.278322,0.185347,0.140689
6,1.381587,1.374624,0.696330,1.387651,1.379685,0.796560,0.285171,0.285839,0.206595,0.226399
7,1.378245,1.371566,0.667952,1.388963,1.380473,0.848982,0.269962,0.270513,0.180099,0.139796
8,1.375034,1.368475,0.655901,1.386474,1.379842,0.663214,0.292776,0.293357,0.202114,0.214951
9,1.371092,1.364934,0.615817,1.388267,1.381666,0.660098,0.285171,0.285664,0.206859,0.200617
10,1.367401,1.361506,0.589504,1.388707,1.382052,0.665532,0.281369,0.281935,0.186341,0.142920
11,1.366779,1.360564,0.621493,1.390470,1.383046,0.742349,0.277567,0.277622,0.205288,0.197185
12,1.362882,1.356718,0.616434,1.390082,1.383673,0.640916,0.262357,0.262471,0.174486,0.195048
13,1.360190,1.354468,0.572187,1.391140,1.384813,0.632648,0.288973,0.289452,0.205251,0.197712
14,1.358690,1.352483,0.620759,1.392991,1.385915,0.707578,0.292776,0.293415,0.208934,0.270910
15,1.357659,1.351663,0.599640,1.391259,1.385070,0.618876,0.273764,0.274068,0.185504,0.200735
16,1.353705,1.347810,0.589454,1.393011,1.386861,0.614949,0.285171,0.285548,0.194523,0.230494
17,1.352470,1.346867,0.560305,1.392446,1.386569,0.587609,0.288973,0.289394,0.198158,0.191617
18,1.351290,1.345620,0.566923,1.394901,1.389110,0.579136,0.292776,0.293124,0.217914,0.250521
19,1.349156,1.343590,0.556556,1.395455,1.389793,0.566272,0.288973,0.289336,0.205365,0.219894
20,1.348514,1.342765,0.574835,1.396089,1.390106,0.598351,0.296578,0.297028,0.214312,0.280448
21,1.345979,1.340268,0.571075,1.396289,1.390431,0.585801,0.292776,0.293182,0.213225,0.234586
22,1.345652,1.339767,0.588474,1.396191,1.390219,0.597185,0.296578,0.297086,0.208984,0.213957
23,1.343778,1.337757,0.602087,1.396944,1.390906,0.603793,0.296578,0.296970,0.214889,0.241085
24,1.342593,1.336530,0.606333,1.396775,1.390660,0.611543,0.300380,0.300932,0.219241,0.210839
25,1.341710,1.335603,0.610779,1.397321,1.391172,0.614908,0.292776,0.293298,0.213387,0.202453
26,1.341166,1.334987,0.617933,1.397985,1.391786,0.619938,0.296578,0.297028,0.213555,0.205363
27,1.340735,1.334525,0.620992,1.397862,1.391635,0.622700,0.292776,0.293298,0.212913,0.201971
28,1.340380,1.334162,0.621862,1.397968,1.391740,0.622825,0.288973,0.289510,0.211027,0.195054
29,1.340197,1.333971,0.622663,1.397940,1.391706,0.623372,0.296578,0.297086,0.219157,0.214586
