epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.370452,0.370452,1.000000,0.296032,0.296032,0.000000,0.000000,0.200148,0.295986
1,0.327693,0.327693,1.000000,0.284604,0.284604,0.000000,0.000000,0.190606,0.284634
2,0.320639,0.320639,1.000000,0.280099,0.280099,0.000000,0.000000,0.186428,0.280085
3,0.317750,0.317750,1.000000,0.277761,0.277761,0.000000,0.000000,0.184449,0.277779
4,0.316086,0.316086,1.000000,0.277027,0.277027,0.000000,0.000000,0.184489,0.277002
5,0.314977,0.314977,1.000000,0.276301,0.276301,0.000000,0.000000,0.183742,0.276244
6,0.314082,0.314082,1.000000,0.276122,0.276122,0.000000,0.000000,0.184040,0.276079
7,0.313470,0.313470,1.000000,0.275203,0.275203,0.000000,0.000000,0.182524,0.275194
8,0.313005,0.313005,1.000000,0.275731,0.275731,0.000000,0.000000,0.184109,0.275817
9,0.312621,0.312621,1.000000,0.274049,0.274049,0.000000,0.000000,0.181842,0.273966
10,0.312247,0.312247,1.000000,0.274853,0.274853,0.000000,0.000000,0.183175,0.274877
11,0.311942,0.311942,1.000000,0.274698,0.274698,0.000000,0.000000,0.182342,0.274747
12,0.311687,0.311687,1.000000,0.275102,0.275102,0.000000,0.000000,0.183331,0.275052
