loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.216086, 0.209156, 0.296984, 0.791873, 20122.83 M Ops, 3761.83 M Ops, 769.97 M Ops, 1.1016 M, 0.4219 %, 6927.50 uJ
