step,mae,mse
0,0.141601,0.050640
1,0.169191,0.071368
2,0.190229,0.090712
3,0.207771,0.108428
4,0.225203,0.126347
5,0.238874,0.142356
6,0.251010,0.158300
7,0.261176,0.172741
8,0.271135,0.187477
9,0.280389,0.200171
10,0.289223,0.213443
11,0.296885,0.225647
12,0.304570,0.238114
13,0.312415,0.250311
14,0.319320,0.261962
15,0.325105,0.272301
16,0.331309,0.283409
17,0.335180,0.290780
18,0.338804,0.297965
19,0.342990,0.305383
20,0.345569,0.310412
21,0.348494,0.316095
22,0.351337,0.321076
23,0.352903,0.324848
24,0.353822,0.327727
25,0.355283,0.331009
26,0.356272,0.333319
27,0.357596,0.335954
28,0.358124,0.337423
29,0.358042,0.338815
30,0.358636,0.340240
31,0.358568,0.341218
32,0.358945,0.342644
33,0.359071,0.343968
34,0.359186,0.344249
35,0.359419,0.344584
36,0.360284,0.345576
37,0.360880,0.346591
38,0.360913,0.347149
39,0.361532,0.347307
40,0.361807,0.347229
41,0.361683,0.348033
42,0.362319,0.348919
43,0.363241,0.349182
44,0.362724,0.348460
45,0.363586,0.350036
46,0.363380,0.349512
47,0.362713,0.349039
48,0.363283,0.348980
49,0.363452,0.349164
50,0.363845,0.349692
51,0.363947,0.349168
52,0.363460,0.348537
53,0.363623,0.348675
54,0.363740,0.349024
55,0.363737,0.348487
56,0.363386,0.347989
57,0.363156,0.347792
58,0.363487,0.348542
59,0.363291,0.348193
60,0.363268,0.348287
61,0.363581,0.348457
62,0.364264,0.349434
63,0.363740,0.349159
64,0.364282,0.349735
65,0.364680,0.350877
66,0.364541,0.350929
67,0.364541,0.350987
68,0.364168,0.350381
69,0.363945,0.349749
70,0.363240,0.349442
71,0.362227,0.348530
72,0.362900,0.349888
73,0.363326,0.350172
74,0.363238,0.349653
75,0.363609,0.350218
76,0.363119,0.348878
77,0.362983,0.348733
78,0.362403,0.347823
79,0.362078,0.346320
80,0.362007,0.346039
81,0.362035,0.345426
82,0.362007,0.345175
83,0.361275,0.343183
84,0.360394,0.341894
85,0.359911,0.340771
86,0.359540,0.340595
87,0.359155,0.340024
88,0.358548,0.337476
89,0.358063,0.336174
90,0.357266,0.335191
91,0.356284,0.333124
92,0.354541,0.331156
93,0.354403,0.331907
94,0.352725,0.330001
95,0.353597,0.332186
96,0.355458,0.333331
97,0.360209,0.339672
98,0.364648,0.345069
99,0.367797,0.350422
100,0.371119,0.355433
101,0.374036,0.361281
102,0.376839,0.366439
103,0.379138,0.371479
104,0.380963,0.374575
105,0.383340,0.378549
106,0.385246,0.382571
107,0.386655,0.386304
108,0.388382,0.390772
109,0.390190,0.394417
110,0.391578,0.397612
111,0.392819,0.401448
112,0.393939,0.404484
113,0.394938,0.406859
114,0.396003,0.410732
115,0.396448,0.412220
116,0.397103,0.413812
117,0.397592,0.415105
118,0.398280,0.416972
119,0.398906,0.418753
120,0.399296,0.419875
121,0.400006,0.420767
122,0.399661,0.421407
123,0.399413,0.421133
124,0.399984,0.422857
125,0.399446,0.423020
126,0.399584,0.422585
127,0.399950,0.423526
128,0.400129,0.424157
129,0.399994,0.423815
130,0.400195,0.425270
131,0.400210,0.425679
132,0.400328,0.426411
133,0.399928,0.424736
134,0.399812,0.425361
135,0.399961,0.425282
136,0.400214,0.425861
137,0.400138,0.425634
138,0.399809,0.425346
139,0.399837,0.425085
140,0.400336,0.425719
141,0.400233,0.426453
142,0.399825,0.424663
143,0.399714,0.425007
144,0.399833,0.424230
145,0.399646,0.424058
146,0.399559,0.424019
147,0.399063,0.422928
148,0.398640,0.422065
149,0.398030,0.421260
150,0.398461,0.422540
151,0.398863,0.423038
152,0.398567,0.421926
153,0.398451,0.421830
154,0.398076,0.420768
155,0.398078,0.420538
156,0.398692,0.421806
157,0.398528,0.421115
158,0.398297,0.420923
159,0.399171,0.423270
160,0.399325,0.422676
161,0.398868,0.421469
162,0.398699,0.421440
163,0.400011,0.423727
164,0.398842,0.422034
165,0.398621,0.421292
166,0.398497,0.421597
167,0.398785,0.422425
168,0.399035,0.423352
169,0.398861,0.422430
170,0.398223,0.421751
171,0.397713,0.420734
172,0.397613,0.420469
173,0.397511,0.419032
174,0.396558,0.416937
175,0.396306,0.416564
176,0.395643,0.414173
177,0.395400,0.412987
178,0.394866,0.411458
179,0.394745,0.410659
180,0.394336,0.409438
181,0.394109,0.408821
182,0.393087,0.405948
183,0.392808,0.406348
184,0.391823,0.403839
185,0.391318,0.403090
186,0.389552,0.399063
187,0.388648,0.397166
188,0.387950,0.395998
189,0.386472,0.393801
190,0.384982,0.390209
191,0.383845,0.388278
