epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.657642,3.257040,0.058243,1.643444,3.256955,0.029934,0.049412,0.045843,0.008142,0.004690
1,1.640274,3.233528,0.047019,1.646186,3.252719,0.039653,0.068235,0.062335,0.017981,0.010908
2,1.611153,3.185436,0.036871,1.642027,3.242944,0.041110,0.070588,0.069107,0.028112,0.058712
3,1.579695,3.131801,0.027590,1.629625,3.233776,0.025474,0.067059,0.068962,0.019000,0.021846
4,1.545432,3.070264,0.020600,1.620702,3.222623,0.018781,0.067059,0.070125,0.013907,0.045329
5,1.508175,3.000705,0.015645,1.608315,3.200379,0.016251,0.070588,0.073855,0.014251,0.082462
6,1.464554,2.916973,0.012134,1.589626,3.163308,0.015945,0.074118,0.077701,0.014151,0.051726
7,1.411999,2.813974,0.010024,1.561452,3.111212,0.011692,0.083529,0.086268,0.027089,0.103570
8,1.349349,2.689348,0.009351,1.531641,3.051106,0.012176,0.094118,0.096283,0.041486,0.097825
9,1.278402,2.547447,0.009356,1.496410,2.978689,0.014131,0.121176,0.119444,0.062692,0.076245
10,1.199622,2.390557,0.008686,1.457955,2.905716,0.010194,0.151765,0.148998,0.085000,0.124250
11,1.119370,2.230812,0.007929,1.424373,2.839163,0.009582,0.196471,0.191123,0.125095,0.185779
12,1.039302,2.070823,0.007780,1.409984,2.809172,0.010797,0.214118,0.208221,0.143067,0.172387
13,0.967077,1.926805,0.007350,1.395163,2.781794,0.008532,0.223529,0.218348,0.147408,0.158082
14,0.899837,1.792915,0.006759,1.391709,2.775415,0.008003,0.215294,0.207945,0.148566,0.214278
15,0.842279,1.677960,0.006597,1.340709,2.673686,0.007732,0.243529,0.240050,0.179298,0.232593
16,0.769172,1.531946,0.006398,1.320687,2.633642,0.007732,0.265882,0.270039,0.211915,0.280193
17,0.698777,1.391530,0.006023,1.303425,2.600005,0.006845,0.297647,0.305168,0.250074,0.321973
18,0.632130,1.258904,0.005355,1.293216,2.580510,0.005921,0.298824,0.307656,0.249304,0.347430
19,0.574197,1.143499,0.004894,1.288327,2.571305,0.005349,0.302353,0.306802,0.269605,0.402105
20,0.523281,1.042012,0.004550,1.245058,2.484980,0.005135,0.347059,0.344029,0.296960,0.401342
21,0.479877,0.955543,0.004211,1.223258,2.441769,0.004746,0.360000,0.358898,0.306789,0.442433
22,0.445485,0.887018,0.003951,1.212623,2.420734,0.004511,0.388235,0.391631,0.357791,0.448286
23,0.419613,0.835601,0.003625,1.206756,2.409229,0.004282,0.391765,0.391331,0.365016,0.498210
24,0.400215,0.797156,0.003274,1.196876,2.389597,0.004155,0.412941,0.410655,0.380924,0.485276
25,0.386142,0.769269,0.003015,1.195305,2.386644,0.003965,0.411765,0.410356,0.386204,0.479461
26,0.375509,0.748216,0.002802,1.190651,2.377465,0.003838,0.425882,0.422617,0.395221,0.493263
27,0.367382,0.732158,0.002606,1.190501,2.377236,0.003767,0.430588,0.427389,0.400086,0.477332
28,0.361343,0.720190,0.002495,1.189074,2.374334,0.003815,0.427059,0.424146,0.396201,0.463018
29,0.356387,0.710418,0.002356,1.191220,2.378770,0.003669,0.421176,0.418198,0.391111,0.458414
30,0.352543,0.702849,0.002238,1.191993,2.380405,0.003580,0.420000,0.417962,0.391511,0.458164
31,0.349396,0.696599,0.002193,1.192452,2.381398,0.003505,0.423529,0.421009,0.395258,0.454463
32,0.346828,0.691556,0.002101,1.193171,2.382770,0.003572,0.423529,0.420249,0.393438,0.453972
33,0.344717,0.687376,0.002058,1.194195,2.384899,0.003490,0.416471,0.414525,0.387047,0.445146
34,0.342963,0.683941,0.001984,1.195085,2.386658,0.003512,0.423529,0.420363,0.393468,0.454212
35,0.341512,0.681078,0.001945,1.195680,2.387874,0.003485,0.423529,0.420154,0.393389,0.456742
36,0.340324,0.678725,0.001923,1.196957,2.390475,0.003440,0.427059,0.424093,0.397473,0.454847
37,0.339306,0.676723,0.001888,1.197213,2.390953,0.003473,0.430588,0.427493,0.401338,0.459578
38,0.338503,0.675132,0.001874,1.198248,2.393060,0.003435,0.425882,0.422451,0.397649,0.459598
39,0.337795,0.673747,0.001844,1.198413,2.393371,0.003454,0.421176,0.418012,0.392548,0.454045
40,0.337225,0.672620,0.001829,1.199434,2.395425,0.003443,0.420000,0.417658,0.392493,0.449084
41,0.336769,0.671744,0.001794,1.200461,2.397517,0.003405,0.420000,0.416439,0.391524,0.456271
42,0.336400,0.671027,0.001772,1.200472,2.397533,0.003411,0.420000,0.416787,0.391168,0.447650
43,0.336128,0.670485,0.001771,1.200251,2.397095,0.003406,0.422353,0.418959,0.393854,0.452366
44,0.335909,0.670052,0.001766,1.200750,2.398091,0.003409,0.421176,0.417896,0.392225,0.448383
45,0.335742,0.669721,0.001763,1.200868,2.398331,0.003405,0.421176,0.418369,0.392866,0.450652
46,0.335632,0.669509,0.001756,1.200955,2.398498,0.003411,0.417647,0.414387,0.389441,0.448237
47,0.335567,0.669383,0.001751,1.200948,2.398499,0.003397,0.424706,0.421573,0.395961,0.454287
48,0.335528,0.669310,0.001745,1.201079,2.398762,0.003396,0.422353,0.419169,0.393053,0.451378
49,0.335519,0.669299,0.001738,1.201191,2.398984,0.003398,0.421176,0.417758,0.391887,0.448868
