epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.691863,0.691863,1.000000,0.377844,0.377844,0.000000,0.000000,0.378039,0.418012
1,0.662535,0.662535,1.000000,0.373795,0.373795,0.000000,0.000000,0.373958,0.412584
2,0.649357,0.649357,1.000000,0.367810,0.367810,0.000000,0.000000,0.367960,0.409477
3,0.641307,0.641307,1.000000,0.368908,0.368908,0.000000,0.000000,0.368705,0.408949
4,0.633646,0.633646,1.000000,0.368363,0.368363,0.000000,0.000000,0.368365,0.408699
0,0.690330,0.690330,1.000000,0.378551,0.378551,0.000000,0.000000,0.378894,0.418210
1,0.661907,0.661907,1.000000,0.371855,0.371855,0.000000,0.000000,0.371552,0.411883
2,0.649701,0.649701,1.000000,0.371756,0.371756,0.000000,0.000000,0.370991,0.410421
3,0.644717,0.644717,1.000000,0.369313,0.369313,0.000000,0.000000,0.368894,0.409498
4,0.637180,0.637180,1.000000,0.370747,0.370747,0.000000,0.000000,0.370681,0.409560
5,0.633731,0.633731,1.000000,0.366501,0.366501,0.000000,0.000000,0.366372,0.407620
6,0.625848,0.625848,1.000000,0.368861,0.368861,0.000000,0.000000,0.368664,0.408221
7,0.626028,0.626028,1.000000,0.368173,0.368173,0.000000,0.000000,0.368649,0.408877
