loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.417060, 0.412026, 0.424373, 169.03 M Ops, 22.76 M Ops, 4.98 M Ops, 0.4000 M, 0.3769 %, 43.37 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.417971, 0.412953, 0.425209, 133.84 M Ops, 18.49 M Ops, 4.27 M Ops, 0.3906 M, 0.3773 %, 36.26 uJ
