epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.765385,0.421656,0.687459,0.087421,0.626705,0.363443,0.526523,0.113203,0.289002,0.363219
1,0.602456,0.415501,0.373910,0.133783,0.529573,0.362122,0.334901,0.155384,0.289774,0.362366
2,0.538478,0.413551,0.249854,0.152276,0.481331,0.361282,0.240097,0.171130,0.287774,0.361318
3,0.502379,0.411839,0.181081,0.164037,0.451490,0.361176,0.180629,0.183722,0.285849,0.361261
4,0.481341,0.410418,0.141847,0.173285,0.435507,0.361869,0.147277,0.187961,0.287845,0.361804
5,0.468662,0.409341,0.118642,0.180532,0.424966,0.361762,0.126407,0.200298,0.287955,0.361913
