loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.389572, 0.281369, 0.281643, 0.184276, 0.149396, 0.281643, 1036.81 M Ops, 110.91 M Ops, 162.81 M Ops, 0.0993 M, 0.4249 %, 848.72 uJ, 0.772727, 0.000000, 0.000000, 0.353846
