loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.424082, 0.414158, 0.431602, 0.735407, 140.90 M Ops, 19.03 M Ops, 4.74 M Ops, 0.5498 M, 0.3705 %, 38.93 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.424082, 0.414158, 0.431602, 0.735407, 140.90 M Ops, 19.03 M Ops, 4.74 M Ops, 0.5498 M, 0.3705 %, 38.93 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.417636, 0.407585, 0.428501, 0.739607, 140.90 M Ops, 18.12 M Ops, 4.74 M Ops, 0.5498 M, 0.3682 %, 38.11 uJ
