epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.648684,0.648684,0.586975,1.225737,1.225737,0.781651
1,0.522911,0.522911,0.522146,1.189588,1.189588,0.759356
2,0.499072,0.499072,0.509659,1.190657,1.190657,0.761250
3,0.487674,0.487674,0.504396,1.250200,1.250200,0.785373
4,0.480072,0.480072,0.501136,1.227560,1.227560,0.775584
